ID,STATE,DESTINATION,COUNTY/LOCATION DEFINED,SEASON BEGIN,SEASON END,Lodging Rate,M&IE,Effective Date
152,MA,Martha's Vineyard,Dukes,October 1,May 31,$ 154,$ 76,"October 1, 2019"
152,MA,Martha's Vineyard,Dukes,June 1,September 30,$ 338,$ 76,"October 1, 2019"
153,MA,Nantucket,Nantucket,October 1,May 31,$ 164,$ 76,"October 1, 2019"
153,MA,Nantucket,Nantucket,June 1,September 30,$ 340,$ 76,"October 1, 2019"
154,MA,Northampton,Hampshire,,,$ 118,$ 71,"October 1, 2019"
155,MA,Pittsfield,Berkshire,October 1,May 31,$ 119,$ 71,"October 1, 2019"
155,MA,Pittsfield,Berkshire,June 1,August 31,$ 151,$ 71,"October 1, 2019"
155,MA,Pittsfield,Berkshire,September 1,September 30,$ 119,$ 71,"October 1, 2019"
156,MA,Plymouth / Taunton / New Bedford,Plymouth / Bristol,,,$ 116,$ 61,"October 1, 2019"
157,MA,Quincy,Norfolk,October 1,October 31,$ 163,$ 66,"October 1, 2019"
157,MA,Quincy,Norfolk,November 1,March 31,$ 131,$ 66,"October 1, 2019"
157,MA,Quincy,Norfolk,April 1,September 30,$ 163,$ 66,"October 1, 2019"
158,MA,Springfield,Hampden,,,$ 113,$ 56,"October 1, 2019"
160,MA,Worcester,Worcester,,,$ 126,$ 61,"October 1, 2019"
161,MD,Aberdeen / Bel Air / Belcamp,Harford,,,$ 104,$ 61,"October 1, 2019"
162,MD,Annapolis,Anne Arundel,October 1,October 31,$ 135,$ 66,"October 1, 2019"
162,MD,Annapolis,Anne Arundel,November 1,April 30,$ 109,$ 66,"October 1, 2019"
162,MD,Annapolis,Anne Arundel,May 1,September 30,$ 135,$ 66,"October 1, 2019"
163,MD,Baltimore City,Baltimore City,October 1,November 30,$ 152,$ 71,"October 1, 2019"
163,MD,Baltimore City,Baltimore City,December 1,February 29,$ 119,$ 71,"October 1, 2019"
163,MD,Baltimore City,Baltimore City,March 1,June 30,$ 154,$ 71,"October 1, 2019"
163,MD,Baltimore City,Baltimore City,July 1,August 31,$ 135,$ 71,"October 1, 2019"
163,MD,Baltimore City,Baltimore City,September 1,September 30,$ 152,$ 71,"October 1, 2019"
429,MD,Baltimore County,Baltimore,,,$ 102,$ 61,"October 1, 2019"
164,MD,Cambridge / St. Michaels,Dorchester / Talbot,October 1,May 31,$ 119,$ 61,"October 1, 2019"
164,MD,Cambridge / St. Michaels,Dorchester / Talbot,June 1,August 31,$ 164,$ 61,"October 1, 2019"
164,MD,Cambridge / St. Michaels,Dorchester / Talbot,September 1,September 30,$ 119,$ 61,"October 1, 2019"
473,MD,Centreville,Queen Anne,,,$ 117,$ 71,"October 1, 2019"
165,MD,Columbia,Howard,,,$ 108,$ 66,"October 1, 2019"
166,MD,Frederick,Frederick,,,$ 100,$ 61,"October 1, 2019"
170,MD,Ocean City,Worcester,October 1,June 30,$ 107,$ 66,"October 1, 2019"
170,MD,Ocean City,Worcester,July 1,August 31,$ 262,$ 66,"October 1, 2019"
170,MD,Ocean City,Worcester,September 1,September 30,$ 107,$ 66,"October 1, 2019"
171,ME,Bar Harbor / Rockport,Hancock / Knox,October 1,October 31,$ 162,$ 66,"October 1, 2019"
171,ME,Bar Harbor / Rockport,Hancock / Knox,November 1,June 30,$ 122,$ 66,"October 1, 2019"
171,ME,Bar Harbor / Rockport,Hancock / Knox,July 1,August 31,$ 214,$ 66,"October 1, 2019"
171,ME,Bar Harbor / Rockport,Hancock / Knox,September 1,September 30,$ 162,$ 66,"October 1, 2019"
172,ME,Kennebunk / Kittery / Sanford,York ,October 1,June 30,$ 100,$ 76,"October 1, 2019"
172,ME,Kennebunk / Kittery / Sanford,York ,July 1,August 31,$ 160,$ 76,"October 1, 2019"
172,ME,Kennebunk / Kittery / Sanford,York ,September 1,September 30,$ 100,$ 76,"October 1, 2019"
173,ME,Portland,Cumberland / Sagadahoc,October 1,October 31,$ 149,$ 61,"October 1, 2019"
173,ME,Portland,Cumberland / Sagadahoc,November 1,June 30,$ 111,$ 61,"October 1, 2019"
173,ME,Portland,Cumberland / Sagadahoc,July 1,August 31,$ 176,$ 61,"October 1, 2019"
173,ME,Portland,Cumberland / Sagadahoc,September 1,September 30,$ 149,$ 61,"October 1, 2019"
175,MI,Ann Arbor,Washtenaw,October 1,March 31,$ 120,$ 61,"October 1, 2019"
175,MI,Ann Arbor,Washtenaw,April 1,August 31,$ 133,$ 61,"October 1, 2019"
175,MI,Ann Arbor,Washtenaw,September 1,September 30,$ 120,$ 61,"October 1, 2019"
178,MI,Detroit,Wayne,,,$ 136,$ 56,"October 1, 2019"
179,MI,East Lansing / Lansing,Ingham / Eaton,,,$ 106,$ 56,"October 1, 2019"
183,MI,Grand Rapids,Kent,,,$ 117,$ 61,"October 1, 2019"
184,MI,Holland,Ottawa,October 1,April 30,$ 114,$ 56,"October 1, 2019"
184,MI,Holland,Ottawa,May 1,June 30,$ 123,$ 56,"October 1, 2019"
184,MI,Holland,Ottawa,July 1,September 30,$ 114,$ 56,"October 1, 2019"
185,MI,Kalamazoo / Battle Creek ,Kalamazoo / Calhoun,,,$ 104,$ 56,"October 1, 2019"
187,MI,Mackinac Island,Mackinac,October 1,June 30,$ 96,$ 56,"October 1, 2019"
187,MI,Mackinac Island,Mackinac,July 1,August 31,$ 130,$ 56,"October 1, 2019"
187,MI,Mackinac Island,Mackinac,September 1,September 30,$ 96,$ 56,"October 1, 2019"
188,MI,Midland,Midland,,,$ 118,$ 56,"October 1, 2019"
190,MI,Muskegon,Muskegon,October 1,May 31,$ 96,$ 61,"October 1, 2019"
190,MI,Muskegon,Muskegon,June 1,August 31,$ 126,$ 61,"October 1, 2019"
190,MI,Muskegon,Muskegon,September 1,September 30,$ 96,$ 61,"October 1, 2019"
192,MI,Petoskey,Emmet,October 1,June 30,$ 109,$ 56,"October 1, 2019"
192,MI,Petoskey,Emmet,July 1,August 31,$ 198,$ 56,"October 1, 2019"
192,MI,Petoskey,Emmet,September 1,September 30,$ 109,$ 56,"October 1, 2019"
193,MI,Pontiac / Auburn Hills ,Oakland,,,$ 119,$ 56,"October 1, 2019"
195,MI,South Haven,Van Buren,October 1,May 31,$ 96,$ 61,"October 1, 2019"
195,MI,South Haven,Van Buren,June 1,August 31,$ 121,$ 61,"October 1, 2019"
195,MI,South Haven,Van Buren,September 1,September 30,$ 96,$ 61,"October 1, 2019"
196,MI,Traverse City,Grand Traverse,October 1,June 30,$ 109,$ 66,"October 1, 2019"
196,MI,Traverse City,Grand Traverse,July 1,August 31,$ 190,$ 66,"October 1, 2019"
196,MI,Traverse City,Grand Traverse,September 1,September 30,$ 109,$ 66,"October 1, 2019"
199,MN,Duluth,St. Louis,October 1,October 31,$ 164,$ 76,"October 1, 2019"
199,MN,Duluth,St. Louis,November 1,May 31,$ 121,$ 76,"October 1, 2019"
199,MN,Duluth,St. Louis,June 1,September 30,$ 164,$ 76,"October 1, 2019"
200,MN,Eagan / Burnsville / Mendota Heights,Dakota,,,$ 98,$ 71,"October 1, 2019"
201,MN,Minneapolis / St. Paul,Hennepin / Ramsey,October 1,October 31,$ 157,$ 76,"October 1, 2019"
201,MN,Minneapolis / St. Paul,Hennepin / Ramsey,November 1,April 30,$ 130,$ 76,"October 1, 2019"
201,MN,Minneapolis / St. Paul,Hennepin / Ramsey,May 1,September 30,$ 157,$ 76,"October 1, 2019"
202,MN,Rochester,Olmsted,,,$ 132,$ 61,"October 1, 2019"
204,MO,Kansas City,Jackson / Clay / Cass / Platte,,,$ 124,$ 66,"October 1, 2019"
207,MO,St. Louis,St. Louis / St. Louis City / St. Charles,,,$ 135,$ 66,"October 1, 2019"
477,MS,Oxford,Lafayette,,,$ 103,$ 61,"October 1, 2019"
447,MS,Southaven,Desoto,,,$ 110,$ 56,"October 1, 2019"
211,MS,Starkville ,Oktibbeha,,,$ 97,$ 66,"October 1, 2019"
215,MT,Big Sky / West Yellowstone / Gardiner,Gallatin / Park,October 1,May 31,$ 113,$ 61,"October 1, 2019"
215,MT,Big Sky / West Yellowstone / Gardiner,Gallatin / Park,June 1,September 30,$ 225,$ 61,"October 1, 2019"
426,MT,Helena,Lewis and Clark,,,$ 103,$ 66,"October 1, 2019"
496,MT,Kalispell/Whitefish,Flathead,October 1,June 30,$ 96,$ 61,"October 1, 2019"
496,MT,Kalispell/Whitefish,Flathead,July 1,August 31,$ 164,$ 61,"October 1, 2019"
496,MT,Kalispell/Whitefish,Flathead,September 1,September 30,$ 96,$ 61,"October 1, 2019"
213,MT,Missoula,Missoula,October 1,June 30,$ 102,$ 61,"October 1, 2019"
213,MT,Missoula,Missoula,July 1,August 31,$ 141,$ 61,"October 1, 2019"
213,MT,Missoula,Missoula,September 1,September 30,$ 102,$ 61,"October 1, 2019"
216,NC,Asheville ,Buncombe,October 1,December 31,$ 123,$ 56,"October 1, 2019"
216,NC,Asheville ,Buncombe,January 1,March 31,$ 96,$ 56,"October 1, 2019"
216,NC,Asheville ,Buncombe,April 1,September 30,$ 123,$ 56,"October 1, 2019"
217,NC,Atlantic Beach / Morehead City,Carteret,October 1,May 31,$ 98,$ 61,"October 1, 2019"
217,NC,Atlantic Beach / Morehead City,Carteret,June 1,August 31,$ 118,$ 61,"October 1, 2019"
217,NC,Atlantic Beach / Morehead City,Carteret,September 1,September 30,$ 98,$ 61,"October 1, 2019"
218,NC,Chapel Hill,Orange,,,$ 116,$ 66,"October 1, 2019"
219,NC,Charlotte,Mecklenburg,,,$ 129,$ 56,"October 1, 2019"
221,NC,Durham,Durham,,,$ 111,$ 61,"October 1, 2019"
464,NC,Fayetteville,Cumberland,,,$ 109,$ 56,"October 1, 2019"
222,NC,Greensboro,Guilford,October 1,April 30,$ 110,$ 56,"October 1, 2019"
222,NC,Greensboro,Guilford,May 1,September 30,$ 100,$ 56,"October 1, 2019"
224,NC,Kill Devil Hills,Dare,October 1,March 31,$ 96,$ 66,"October 1, 2019"
224,NC,Kill Devil Hills,Dare,April 1,September 30,$ 156,$ 66,"October 1, 2019"
227,NC,Raleigh,Wake,,,$ 120,$ 56,"October 1, 2019"
229,NC,Wilmington,New Hanover,,,$ 116,$ 61,"October 1, 2019"
231,NE,Omaha,Douglas,,,$ 110,$ 61,"October 1, 2019"
232,NH,Concord,Merrimack,,,$ 104,$ 66,"October 1, 2019"
233,NH,Conway,Caroll,October 1,February 29,$ 131,$ 66,"October 1, 2019"
233,NH,Conway,Caroll,March 1,June 30,$ 115,$ 66,"October 1, 2019"
233,NH,Conway,Caroll,July 1,August 31,$ 156,$ 66,"October 1, 2019"
233,NH,Conway,Caroll,September 1,September 30,$ 131,$ 66,"October 1, 2019"
234,NH,Durham,Strafford,October 1,May 31,$ 108,$ 61,"October 1, 2019"
234,NH,Durham,Strafford,June 1,August 31,$ 132,$ 61,"October 1, 2019"
234,NH,Durham,Strafford,September 1,September 30,$ 108,$ 61,"October 1, 2019"
235,NH,Laconia,Belknap,October 1,October 31,$ 148,$ 61,"October 1, 2019"
235,NH,Laconia,Belknap,November 1,May 31,$ 121,$ 61,"October 1, 2019"
235,NH,Laconia,Belknap,June 1,September 30,$ 148,$ 61,"October 1, 2019"
236,NH,Lebanon / Lincoln / West Lebanon,Grafton,,,$ 139,$ 71,"October 1, 2019"
237,NH,Manchester,Hillsborough,,,$ 117,$ 61,"October 1, 2019"
238,NH,Portsmouth,Rockingham,October 1,October 31,$ 147,$ 61,"October 1, 2019"
238,NH,Portsmouth,Rockingham,November 1,June 30,$ 120,$ 61,"October 1, 2019"
238,NH,Portsmouth,Rockingham,July 1,August 31,$ 168,$ 61,"October 1, 2019"
238,NH,Portsmouth,Rockingham,September 1,September 30,$ 147,$ 61,"October 1, 2019"
239,NJ,Atlantic City / Ocean City / Cape May,Atlantic / Cape May,October 1,June 30,$ 96,$ 66,"October 1, 2019"
239,NJ,Atlantic City / Ocean City / Cape May,Atlantic / Cape May,July 1,August 31,$ 97,$ 66,"October 1, 2019"
239,NJ,Atlantic City / Ocean City / Cape May,Atlantic / Cape May,September 1,September 30,$ 96,$ 66,"October 1, 2019"
241,NJ,Cherry Hill / Moorestown,Camden / Burlington,,,$ 100,$ 61,"October 1, 2019"
242,NJ,Eatontown / Freehold,Monmouth,,,$ 113,$ 61,"October 1, 2019"
243,NJ,Edison / Piscataway,Middlesex ,,,$ 112,$ 61,"October 1, 2019"
244,NJ,Flemington,Hunterdon,,,$ 128,$ 66,"October 1, 2019"
246,NJ,Newark,Essex / Bergen / Hudson / Passaic,,,$ 145,$ 61,"October 1, 2019"
247,NJ,Parsippany,Morris,,,$ 157,$ 61,"October 1, 2019"
249,NJ,Princeton / Trenton,Mercer,,,$ 132,$ 61,"October 1, 2019"
248,NJ,Somerset,Somerset,,,$ 155,$ 66,"October 1, 2019"
250,NJ,Springfield / Cranford / New Providence,Union,,,$ 121,$ 66,"October 1, 2019"
251,NJ,Toms River,Ocean,October 1,June 30,$ 114,$ 61,"October 1, 2019"
251,NJ,Toms River,Ocean,July 1,August 31,$ 153,$ 61,"October 1, 2019"
251,NJ,Toms River,Ocean,September 1,September 30,$ 114,$ 61,"October 1, 2019"
479,NM,Carlsbad,Eddy,,,$ 222,$ 56,"October 1, 2019"
254,NM,Santa Fe,Santa Fe,October 1,December 31,$ 131,$ 61,"October 1, 2019"
254,NM,Santa Fe,Santa Fe,January 1,February 29,$ 106,$ 61,"October 1, 2019"
254,NM,Santa Fe,Santa Fe,March 1,September 30,$ 131,$ 61,"October 1, 2019"
423,NM,Taos,Taos,,,$ 105,$ 66,"October 1, 2019"
255,NV,Incline Village / Reno / Sparks,Washoe,October 1,June 30,$ 103,$ 66,"October 1, 2019"
255,NV,Incline Village / Reno / Sparks,Washoe,July 1,August 31,$ 126,$ 66,"October 1, 2019"
255,NV,Incline Village / Reno / Sparks,Washoe,September 1,September 30,$ 103,$ 66,"October 1, 2019"
256,NV,Las Vegas,Clark,October 1,December 31,$ 102,$ 61,"October 1, 2019"
256,NV,Las Vegas,Clark,January 1,March 31,$ 129,$ 61,"October 1, 2019"
256,NV,Las Vegas,Clark,April 1,September 30,$ 102,$ 61,"October 1, 2019"
258,NY,Albany,Albany,,,$ 115,$ 61,"October 1, 2019"
269,NY,Binghamton,Broome,,,$ 100,$ 61,"October 1, 2019"
260,NY,Buffalo,Erie,,,$ 106,$ 66,"October 1, 2019"
261,NY,Floral Park / Garden City / Great Neck,Nassau,,,$ 146,$ 71,"October 1, 2019"
262,NY,Glens Falls,Warren,October 1,June 30,$ 106,$ 66,"October 1, 2019"
262,NY,Glens Falls,Warren,July 1,August 31,$ 162,$ 66,"October 1, 2019"
262,NY,Glens Falls,Warren,September 1,September 30,$ 106,$ 66,"October 1, 2019"
277,NY,Ithaca,Tompkins,,,$ 126,$ 66,"October 1, 2019"
264,NY,Kingston,Ulster,,,$ 113,$ 66,"October 1, 2019"
265,NY,Lake Placid,Essex,October 1,February 29,$ 125,$ 66,"October 1, 2019"
265,NY,Lake Placid,Essex,March 1,June 30,$ 113,$ 66,"October 1, 2019"
265,NY,Lake Placid,Essex,July 1,August 31,$ 182,$ 66,"October 1, 2019"
265,NY,Lake Placid,Essex,September 1,September 30,$ 125,$ 66,"October 1, 2019"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,October 1,December 31,$ 298,$ 76,"October 1, 2019"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,January 1,February 29,$ 163,$ 76,"October 1, 2019"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,March 1,June 30,$ 262,$ 76,"October 1, 2019"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,July 1,August 31,$ 228,$ 76,"October 1, 2019"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,September 1,September 30,$ 298,$ 76,"October 1, 2019"
267,NY,Niagara Falls,Niagara,October 1,June 30,$ 96,$ 56,"October 1, 2019"
267,NY,Niagara Falls,Niagara,July 1,August 31,$ 124,$ 56,"October 1, 2019"
267,NY,Niagara Falls,Niagara,September 1,September 30,$ 96,$ 56,"October 1, 2019"
268,NY,Nyack / Palisades,Rockland,,,$ 116,$ 66,"October 1, 2019"
270,NY,Poughkeepsie,Dutchess,,,$ 105,$ 66,"October 1, 2019"
271,NY,Riverhead / Ronkonkoma / Melville,Suffolk,October 1,May 31,$ 131,$ 71,"October 1, 2019"
271,NY,Riverhead / Ronkonkoma / Melville,Suffolk,June 1,August 31,$ 158,$ 71,"October 1, 2019"
271,NY,Riverhead / Ronkonkoma / Melville,Suffolk,September 1,September 30,$ 131,$ 71,"October 1, 2019"
272,NY,Rochester,Monroe,,,$ 113,$ 61,"October 1, 2019"
273,NY,Saratoga Springs / Schenectady,Saratoga / Schenectady,October 1,June 30,$ 117,$ 61,"October 1, 2019"
273,NY,Saratoga Springs / Schenectady,Saratoga / Schenectady,July 1,August 31,$ 174,$ 61,"October 1, 2019"
273,NY,Saratoga Springs / Schenectady,Saratoga / Schenectady,September 1,September 30,$ 117,$ 61,"October 1, 2019"
274,NY,Syracuse / Oswego,Onondaga / Oswego,,,$ 101,$ 61,"October 1, 2019"
275,NY,Tarrytown / White Plains / New Rochelle,Westchester,,,$ 146,$ 76,"October 1, 2019"
276,NY,Troy ,Rensselaer,,,$ 111,$ 61,"October 1, 2019"
278,NY,West Point,Orange,,,$ 109,$ 61,"October 1, 2019"
279,OH,Akron,Summit,,,$ 100,$ 56,"October 1, 2019"
281,OH,Canton,Stark,October 1,June 30,$ 96,$ 56,"October 1, 2019"
281,OH,Canton,Stark,July 1,August 31,$ 105,$ 56,"October 1, 2019"
281,OH,Canton,Stark,September 1,September 30,$ 96,$ 56,"October 1, 2019"
282,OH,Cincinnati,Hamilton / Clermont,,,$ 143,$ 76,"October 1, 2019"
283,OH,Cleveland,Cuyahoga,,,$ 135,$ 66,"October 1, 2019"
284,OH,Columbus,Franklin,,,$ 122,$ 61,"October 1, 2019"
285,OH,Dayton / Fairborn,Greene / Montgomery,,,$ 106,$ 56,"October 1, 2019"
287,OH,Hamilton,Butler / Warren,,,$ 114,$ 56,"October 1, 2019"
289,OH,Mentor,Lake,,,$ 108,$ 56,"October 1, 2019"
280,OH,Sandusky,Erie,October 1,May 31,$ 104,$ 56,"October 1, 2019"
280,OH,Sandusky,Erie,June 1,August 31,$ 122,$ 56,"October 1, 2019"
280,OH,Sandusky,Erie,September 1,September 30,$ 104,$ 56,"October 1, 2019"
291,OH,Wooster,Wayne,,,$ 111,$ 56,"October 1, 2019"
295,OK,Oklahoma City,Oklahoma,,,$ 105,$ 61,"October 1, 2019"
298,OR,Beaverton,Washington,,,$ 135,$ 61,"October 1, 2019"
299,OR,Bend,Deschutes,October 1,May 31,$ 115,$ 61,"October 1, 2019"
299,OR,Bend,Deschutes,June 1,August 31,$ 161,$ 61,"October 1, 2019"
299,OR,Bend,Deschutes,September 1,September 30,$ 115,$ 61,"October 1, 2019"
300,OR,Clackamas,Clackamas,October 1,May 31,$ 114,$ 56,"October 1, 2019"
300,OR,Clackamas,Clackamas,June 1,August 31,$ 136,$ 56,"October 1, 2019"
300,OR,Clackamas,Clackamas,September 1,September 30,$ 114,$ 56,"October 1, 2019"
302,OR,Eugene / Florence,Lane,,,$ 109,$ 61,"October 1, 2019"
304,OR,Lincoln City,Lincoln,October 1,June 30,$ 114,$ 66,"October 1, 2019"
304,OR,Lincoln City,Lincoln,July 1,August 31,$ 160,$ 66,"October 1, 2019"
304,OR,Lincoln City,Lincoln,September 1,September 30,$ 114,$ 66,"October 1, 2019"
305,OR,Portland,Multnomah,October 1,October 31,$ 192,$ 66,"October 1, 2019"
305,OR,Portland,Multnomah,November 1,May 31,$ 157,$ 66,"October 1, 2019"
305,OR,Portland,Multnomah,June 1,September 30,$ 192,$ 66,"October 1, 2019"
306,OR,Seaside,Clatsop,October 1,June 30,$ 112,$ 71,"October 1, 2019"
306,OR,Seaside,Clatsop,July 1,August 31,$ 187,$ 71,"October 1, 2019"
306,OR,Seaside,Clatsop,September 1,September 30,$ 112,$ 71,"October 1, 2019"
307,PA,Allentown / Easton / Bethlehem,Lehigh / Northampton,,,$ 107,$ 61,"October 1, 2019"
313,PA,Bucks,Bucks,,,$ 104,$ 61,"October 1, 2019"
309,PA,Chester / Radnor / Essington,Delaware,,,$ 116,$ 56,"October 1, 2019"
310,PA,Erie,Erie,,,$ 97,$ 56,"October 1, 2019"
311,PA,Gettysburg,Adams,October 1,October 31,$ 104,$ 66,"October 1, 2019"
311,PA,Gettysburg,Adams,November 1,March 31,$ 96,$ 66,"October 1, 2019"
311,PA,Gettysburg,Adams,April 1,September 30,$ 104,$ 66,"October 1, 2019"
312,PA,Harrisburg,Dauphin County excluding Hershey,,,$ 117,$ 61,"October 1, 2019"
489,PA,Hershey,Hershey,October 1,October 31,$ 136,$ 71,"October 1, 2019"
489,PA,Hershey,Hershey,November 1,May 31,$ 113,$ 71,"October 1, 2019"
489,PA,Hershey,Hershey,June 1,August 31,$ 181,$ 71,"October 1, 2019"
489,PA,Hershey,Hershey,September 1,September 30,$ 136,$ 71,"October 1, 2019"
314,PA,Lancaster,Lancaster,,,$ 110,$ 61,"October 1, 2019"
315,PA,Malvern / Frazer / Berwyn,Chester,,,$ 129,$ 61,"October 1, 2019"
435,PA,Montgomery,Montgomery,,,$ 127,$ 66,"October 1, 2019"
317,PA,Philadelphia,Philadelphia,October 1,November 30,$ 196,$ 61,"October 1, 2019"
317,PA,Philadelphia,Philadelphia,December 1,February 29,$ 149,$ 61,"October 1, 2019"
317,PA,Philadelphia,Philadelphia,March 1,August 31,$ 185,$ 61,"October 1, 2019"
317,PA,Philadelphia,Philadelphia,September 1,September 30,$ 196,$ 61,"October 1, 2019"
318,PA,Pittsburgh,Allegheny,,,$ 126,$ 56,"October 1, 2019"
319,PA,Reading,Berks,,,$ 109,$ 61,"October 1, 2019"
321,PA,State College ,Centre,,,$ 103,$ 61,"October 1, 2019"
322,RI,East Greenwich / Warwick,Kent,,,$ 104,$ 61,"October 1, 2019"
323,RI,Jamestown / Middletown / Newport,Newport ,October 1,October 31,$ 178,$ 66,"October 1, 2019"
323,RI,Jamestown / Middletown / Newport,Newport ,November 1,May 31,$ 120,$ 66,"October 1, 2019"
323,RI,Jamestown / Middletown / Newport,Newport ,June 1,August 31,$ 211,$ 66,"October 1, 2019"
323,RI,Jamestown / Middletown / Newport,Newport ,September 1,September 30,$ 178,$ 66,"October 1, 2019"
325,RI,Providence / Bristol,Providence / Bristol,,,$ 157,$ 61,"October 1, 2019"
326,SC,Charleston,Charleston / Berkeley / Dorchester,October 1,October 31,$ 203,$ 71,"October 1, 2019"
326,SC,Charleston,Charleston / Berkeley / Dorchester,November 1,February 29,$ 164,$ 71,"October 1, 2019"
326,SC,Charleston,Charleston / Berkeley / Dorchester,March 1,May 31,$ 226,$ 71,"October 1, 2019"
326,SC,Charleston,Charleston / Berkeley / Dorchester,June 1,August 31,$ 179,$ 71,"October 1, 2019"
326,SC,Charleston,Charleston / Berkeley / Dorchester,September 1,September 30,$ 203,$ 71,"October 1, 2019"
327,SC,Columbia,Richland / Lexington,,,$ 113,$ 61,"October 1, 2019"
329,SC,Hilton Head,Beaufort,October 1,March 31,$ 116,$ 61,"October 1, 2019"
329,SC,Hilton Head,Beaufort,April 1,August 31,$ 172,$ 61,"October 1, 2019"
329,SC,Hilton Head,Beaufort,September 1,September 30,$ 116,$ 61,"October 1, 2019"
330,SC,Myrtle Beach,Horry,October 1,February 29,$ 96,$ 61,"October 1, 2019"
330,SC,Myrtle Beach,Horry,March 1,May 31,$ 110,$ 61,"October 1, 2019"
330,SC,Myrtle Beach,Horry,June 1,August 31,$ 171,$ 61,"October 1, 2019"
330,SC,Myrtle Beach,Horry,September 1,September 30,$ 96,$ 61,"October 1, 2019"
334,SD,Deadwood / Spearfish ,Lawrence,October 1,May 31,$ 96,$ 61,"October 1, 2019"
334,SD,Deadwood / Spearfish ,Lawrence,June 1,September 30,$ 125,$ 61,"October 1, 2019"
332,SD,Hot Springs,Fall River / Custer,October 1,October 31,$ 101,$ 71,"October 1, 2019"
332,SD,Hot Springs,Fall River / Custer,November 1,May 31,$ 96,$ 71,"October 1, 2019"
332,SD,Hot Springs,Fall River / Custer,June 1,August 31,$ 129,$ 71,"October 1, 2019"
332,SD,Hot Springs,Fall River / Custer,September 1,September 30,$ 101,$ 71,"October 1, 2019"
333,SD,Rapid City,Pennington,October 1,May 31,$ 96,$ 61,"October 1, 2019"
333,SD,Rapid City,Pennington,June 1,August 31,$ 141,$ 61,"October 1, 2019"
333,SD,Rapid City,Pennington,September 1,September 30,$ 96,$ 61,"October 1, 2019"
335,TN,Brentwood / Franklin,Williamson,,,$ 128,$ 61,"October 1, 2019"
336,TN,Chattanooga ,Hamilton,,,$ 112,$ 61,"October 1, 2019"
338,TN,Knoxville,Knox,,,$ 103,$ 56,"October 1, 2019"
339,TN,Memphis,Shelby,,,$ 123,$ 61,"October 1, 2019"
340,TN,Nashville,Davidson,October 1,June 30,$ 223,$ 61,"October 1, 2019"
340,TN,Nashville,Davidson,July 1,August 31,$ 201,$ 61,"October 1, 2019"
340,TN,Nashville,Davidson,September 1,September 30,$ 223,$ 61,"October 1, 2019"
342,TX,Arlington / Fort Worth / Grapevine,Tarrant County / City of Grapevine,,,$ 166,$ 61,"October 1, 2019"
343,TX,Austin,Travis,October 1,December 31,$ 140,$ 61,"October 1, 2019"
343,TX,Austin,Travis,January 1,March 31,$ 163,$ 61,"October 1, 2019"
343,TX,Austin,Travis,April 1,June 30,$ 149,$ 61,"October 1, 2019"
343,TX,Austin,Travis,July 1,September 30,$ 140,$ 61,"October 1, 2019"
486,TX,Big Spring,Howard,,,$ 152,$ 61,"October 1, 2019"
344,TX,College Station,Brazos,,,$ 98,$ 56,"October 1, 2019"
345,TX,Corpus Christi,Nueces,,,$ 104,$ 56,"October 1, 2019"
346,TX,Dallas,Dallas ,October 1,December 31,$ 150,$ 66,"October 1, 2019"
346,TX,Dallas,Dallas ,January 1,June 30,$ 161,$ 66,"October 1, 2019"
346,TX,Dallas,Dallas ,July 1,September 30,$ 150,$ 66,"October 1, 2019"
347,TX,El Paso,El Paso,,,$ 97,$ 61,"October 1, 2019"
348,TX,Galveston,Galveston,October 1,May 31,$ 103,$ 61,"October 1, 2019"
348,TX,Galveston,Galveston,June 1,July 31,$ 134,$ 61,"October 1, 2019"
348,TX,Galveston,Galveston,August 1,September 30,$ 103,$ 61,"October 1, 2019"
350,TX,Houston (L.B. Johnson Space Center),Montgomery / Fort Bend / Harris,October 1,October 31,$ 132,$ 61,"October 1, 2019"
350,TX,Houston (L.B. Johnson Space Center),Montgomery / Fort Bend / Harris,November 1,August 31,$ 125,$ 61,"October 1, 2019"
350,TX,Houston (L.B. Johnson Space Center),Montgomery / Fort Bend / Harris,September 1,September 30,$ 132,$ 61,"October 1, 2019"
471,TX,Midland / Odessa,Midland / Andrews / Ector / Martin,,,$ 202,$ 61,"October 1, 2019"
492,TX,Pecos,Reeves,,,$ 195,$ 66,"October 1, 2019"
354,TX,Plano,Collin,,,$ 121,$ 56,"October 1, 2019"
355,TX,Round Rock ,Williamson,,,$ 101,$ 56,"October 1, 2019"
356,TX,San Antonio,Bexar,,,$ 127,$ 61,"October 1, 2019"
357,TX,South Padre Island,Cameron,October 1,February 29,$ 96,$ 56,"October 1, 2019"
357,TX,South Padre Island,Cameron,March 1,July 31,$ 102,$ 56,"October 1, 2019"
357,TX,South Padre Island,Cameron,August 1,September 30,$ 96,$ 56,"October 1, 2019"
358,TX,Waco,McLennan,,,$ 110,$ 56,"October 1, 2019"
474,UT,Moab,Grand,October 1,October 31,$ 168,$ 71,"October 1, 2019"
474,UT,Moab,Grand,November 1,February 29,$ 96,$ 71,"October 1, 2019"
