ID,STATE,DESTINATION,COUNTY/LOCATION DEFINED,SEASON BEGIN,SEASON END,Lodging Rate,M&IE,Effective Date
,,Standard CONUS rate applies to all counties not specifically listed. Cities not listed may be located in a listed county.,,,,$93,$51,"October 1, 2017"
1,AL,Birmingham,Jefferson / Shelby,,,$101,$59,"October 1, 2017"
2,AL,Gulf Shores,Baldwin,October 1,February 28,$106,$64,"October 1, 2017"
2,AL,Gulf Shores,Baldwin,March 1,May 31,$125,$64,"October 1, 2017"
2,AL,Gulf Shores,Baldwin,June 1,July 31,$160,$64,"October 1, 2017"
2,AL,Gulf Shores,Baldwin,August 1,September 30,$106,$64,"October 1, 2017"
460,AL,Mobile,Mobile,October 1,December 31,$93,$59,"October 1, 2017"
460,AL,Mobile,Mobile,January 1,February 28,$98,$59,"October 1, 2017"
460,AL,Mobile,Mobile,March 1,September 30,$93,$59,"October 1, 2017"
6,AR,Hot Springs,Garland,,,$104,$59,"October 1, 2017"
7,AR,Little Rock,Pulaski,,,$96,$59,"October 1, 2017"
9,AZ,Grand Canyon / Flagstaff,Coconino / Yavapai less the city of Sedona,October 1,October 31,$142,$64,"October 1, 2017"
9,AZ,Grand Canyon / Flagstaff,Coconino / Yavapai less the city of Sedona,November 1,February 28,$93,$64,"October 1, 2017"
9,AZ,Grand Canyon / Flagstaff,Coconino / Yavapai less the city of Sedona,March 1,April 30,$110,$64,"October 1, 2017"
9,AZ,Grand Canyon / Flagstaff,Coconino / Yavapai less the city of Sedona,May 1,September 30,$142,$64,"October 1, 2017"
8,AZ,Kayenta,Navajo,October 1,October 31,$126,$59,"October 1, 2017"
8,AZ,Kayenta,Navajo,November 1,February 28,$104,$59,"October 1, 2017"
8,AZ,Kayenta,Navajo,March 1,September 30,$126,$59,"October 1, 2017"
10,AZ,Phoenix / Scottsdale,Maricopa,October 1,December 31,$124,$59,"October 1, 2017"
10,AZ,Phoenix / Scottsdale,Maricopa,January 1,March 31,$174,$59,"October 1, 2017"
10,AZ,Phoenix / Scottsdale,Maricopa,April 1,May 31,$133,$59,"October 1, 2017"
10,AZ,Phoenix / Scottsdale,Maricopa,June 1,August 31,$93,$59,"October 1, 2017"
10,AZ,Phoenix / Scottsdale,Maricopa,September 1,September 30,$124,$59,"October 1, 2017"
11,AZ,Sedona,City limits of Sedona,,,$162,$74,"October 1, 2017"
12,AZ,Tucson,Pima,October 1,December 31,$93,$59,"October 1, 2017"
12,AZ,Tucson,Pima,January 1,February 28,$118,$59,"October 1, 2017"
12,AZ,Tucson,Pima,March 1,September 30,$93,$59,"October 1, 2017"
14,CA,Antioch / Brentwood / Concord,Contra Costa,,,$154,$64,"October 1, 2017"
481,CA,Bakersfield / Ridgecrest,Kern,,,$100,$59,"October 1, 2017"
16,CA,Barstow / Ontario / Victorville,San Bernardino,,,$95,$54,"October 1, 2017"
20,CA,Death Valley,Inyo ,,,$112,$64,"October 1, 2017"
461,CA,Eureka / Arcata / McKinleyville,Humboldt,October 1,May 31,$101,$74,"October 1, 2017"
461,CA,Eureka / Arcata / McKinleyville,Humboldt,June 1,August 31,$129,$74,"October 1, 2017"
461,CA,Eureka / Arcata / McKinleyville,Humboldt,September 1,September 30,$101,$74,"October 1, 2017"
21,CA,Fresno,Fresno,,,$103,$64,"October 1, 2017"
22,CA,Los Angeles,Los Angeles / Orange / Ventura / Edwards AFB less the city of Santa Monica,,,$173,$64,"October 1, 2017"
23,CA,Mammoth Lakes,Mono,,,$131,$74,"October 1, 2017"
24,CA,Mill Valley / San Rafael / Novato,Marin,October 1,October 31,$184,$74,"October 1, 2017"
24,CA,Mill Valley / San Rafael / Novato,Marin,November 1,May 31,$151,$74,"October 1, 2017"
24,CA,Mill Valley / San Rafael / Novato,Marin,June 1,September 30,$184,$74,"October 1, 2017"
26,CA,Monterey,Monterey,October 1,June 30,$142,$74,"October 1, 2017"
26,CA,Monterey,Monterey,July 1,August 31,$198,$74,"October 1, 2017"
26,CA,Monterey,Monterey,September 1,September 30,$142,$74,"October 1, 2017"
27,CA,Napa,Napa,October 1,October 31,$215,$69,"October 1, 2017"
27,CA,Napa,Napa,November 1,April 30,$165,$69,"October 1, 2017"
27,CA,Napa,Napa,May 1,September 30,$215,$69,"October 1, 2017"
28,CA,Oakhurst,Madera ,October 1,May 31,$98,$64,"October 1, 2017"
28,CA,Oakhurst,Madera ,June 1,August 31,$127,$64,"October 1, 2017"
28,CA,Oakhurst,Madera ,September 1,September 30,$98,$64,"October 1, 2017"
29,CA,Oakland,Alameda,October 1,October 31,$171,$69,"October 1, 2017"
29,CA,Oakland,Alameda,November 1,December 31,$152,$69,"October 1, 2017"
29,CA,Oakland,Alameda,January 1,September 30,$171,$69,"October 1, 2017"
30,CA,Palm Springs,Riverside,October 1,April 30,$133,$64,"October 1, 2017"
30,CA,Palm Springs,Riverside,May 1,September 30,$104,$64,"October 1, 2017"
31,CA,Point Arena / Gualala,Mendocino,,,$116,$69,"October 1, 2017"
33,CA,Sacramento,Sacramento,,,$128,$64,"October 1, 2017"
34,CA,San Diego,San Diego,October 1,December 31,$153,$64,"October 1, 2017"
34,CA,San Diego,San Diego,January 1,July 31,$167,$64,"October 1, 2017"
34,CA,San Diego,San Diego,August 1,September 30,$153,$64,"October 1, 2017"
35,CA,San Francisco,San Francisco,October 1,October 31,$302,$74,"October 1, 2017"
35,CA,San Francisco,San Francisco,November 1,December 31,$222,$74,"October 1, 2017"
35,CA,San Francisco,San Francisco,January 1,August 31,$276,$74,"October 1, 2017"
35,CA,San Francisco,San Francisco,September 1,September 30,$302,$74,"October 1, 2017"
36,CA,San Luis Obispo,San Luis Obispo,,,$123,$64,"October 1, 2017"
37,CA,San Mateo / Foster City / Belmont,San Mateo,October 1,October 31,$213,$69,"October 1, 2017"
37,CA,San Mateo / Foster City / Belmont,San Mateo,November 1,December 31,$180,$69,"October 1, 2017"
37,CA,San Mateo / Foster City / Belmont,San Mateo,January 1,September 30,$213,$69,"October 1, 2017"
38,CA,Santa Barbara,Santa Barbara,October 1,June 30,$167,$74,"October 1, 2017"
38,CA,Santa Barbara,Santa Barbara,July 1,August 31,$222,$74,"October 1, 2017"
38,CA,Santa Barbara,Santa Barbara,September 1,September 30,$167,$74,"October 1, 2017"
39,CA,Santa Cruz,Santa Cruz,October 1,May 31,$122,$59,"October 1, 2017"
39,CA,Santa Cruz,Santa Cruz,June 1,August 31,$152,$59,"October 1, 2017"
39,CA,Santa Cruz,Santa Cruz,September 1,September 30,$122,$59,"October 1, 2017"
40,CA,Santa Monica ,City limits of Santa Monica,October 1,June 30,$253,$64,"October 1, 2017"
40,CA,Santa Monica ,City limits of Santa Monica,July 1,August 31,$307,$64,"October 1, 2017"
40,CA,Santa Monica ,City limits of Santa Monica,September 1,September 30,$253,$64,"October 1, 2017"
41,CA,Santa Rosa,Sonoma,October 1,October 31,$162,$64,"October 1, 2017"
41,CA,Santa Rosa,Sonoma,November 1,May 31,$134,$64,"October 1, 2017"
41,CA,Santa Rosa,Sonoma,June 1,September 30,$162,$64,"October 1, 2017"
42,CA,South Lake Tahoe,El Dorado,October 1,November 30,$112,$64,"October 1, 2017"
42,CA,South Lake Tahoe,El Dorado,December 1,June 30,$125,$64,"October 1, 2017"
42,CA,South Lake Tahoe,El Dorado,July 1,August 31,$154,$64,"October 1, 2017"
42,CA,South Lake Tahoe,El Dorado,September 1,September 30,$112,$64,"October 1, 2017"
43,CA,Stockton ,San Joaquin,,,$107,$64,"October 1, 2017"
44,CA,Sunnyvale / Palo Alto / San Jose,Santa Clara,October 1,December 31,$218,$64,"October 1, 2017"
44,CA,Sunnyvale / Palo Alto / San Jose,Santa Clara,January 1,March 31,$228,$64,"October 1, 2017"
44,CA,Sunnyvale / Palo Alto / San Jose,Santa Clara,April 1,September 30,$218,$64,"October 1, 2017"
45,CA,Tahoe City,Placer,,,$103,$64,"October 1, 2017"
46,CA,Truckee,Nevada ,,,$126,$74,"October 1, 2017"
47,CA,Visalia / Lemoore,Tulare / Kings,,,$100,$59,"October 1, 2017"
48,CA,West Sacramento / Davis,Yolo,,,$117,$64,"October 1, 2017"
49,CA,Yosemite National Park,Mariposa,October 1,December 31,$123,$69,"October 1, 2017"
49,CA,Yosemite National Park,Mariposa,January 1,May 31,$111,$69,"October 1, 2017"
49,CA,Yosemite National Park,Mariposa,June 1,September 30,$123,$69,"October 1, 2017"
50,CO,Aspen,Pitkin,October 1,November 30,$164,$74,"October 1, 2017"
50,CO,Aspen,Pitkin,December 1,March 31,$424,$74,"October 1, 2017"
50,CO,Aspen,Pitkin,April 1,May 31,$181,$74,"October 1, 2017"
50,CO,Aspen,Pitkin,June 1,August 31,$236,$74,"October 1, 2017"
50,CO,Aspen,Pitkin,September 1,September 30,$164,$74,"October 1, 2017"
52,CO,Boulder / Broomfield,Boulder / Broomfield,October 1,April 30,$130,$59,"October 1, 2017"
52,CO,Boulder / Broomfield,Boulder / Broomfield,May 1,August 31,$153,$59,"October 1, 2017"
52,CO,Boulder / Broomfield,Boulder / Broomfield,September 1,September 30,$130,$59,"October 1, 2017"
53,CO,Colorado Springs,El Paso,,,$106,$59,"October 1, 2017"
54,CO,Cortez,Montezuma,October 1,May 31,$93,$59,"October 1, 2017"
54,CO,Cortez,Montezuma,June 1,September 30,$115,$59,"October 1, 2017"
55,CO,Crested Butte / Gunnison,Gunnison,October 1,November 30,$105,$64,"October 1, 2017"
55,CO,Crested Butte / Gunnison,Gunnison,December 1,March 31,$154,$64,"October 1, 2017"
55,CO,Crested Butte / Gunnison,Gunnison,April 1,August 31,$119,$64,"October 1, 2017"
55,CO,Crested Butte / Gunnison,Gunnison,September 1,September 30,$105,$64,"October 1, 2017"
56,CO,Denver / Aurora,Denver / Adams / Arapahoe / Jefferson,,,$180,$69,"October 1, 2017"
427,CO,Douglas ,Douglas,,,$127,$59,"October 1, 2017"
57,CO,Durango,La Plata,October 1,May 31,$105,$64,"October 1, 2017"
57,CO,Durango,La Plata,June 1,September 30,$160,$64,"October 1, 2017"
58,CO,Fort Collins / Loveland,Larimer,,,$109,$59,"October 1, 2017"
493,CO,Grand Lake,Grand,October 1,November 30,$117,$64,"October 1, 2017"
493,CO,Grand Lake,Grand,December 1,March 31,$182,$64,"October 1, 2017"
493,CO,Grand Lake,Grand,April 1,May 31,$101,$64,"October 1, 2017"
493,CO,Grand Lake,Grand,June 1,September 30,$117,$64,"October 1, 2017"
61,CO,Montrose,Montrose,,,$95,$64,"October 1, 2017"
63,CO,Silverthorne / Breckenridge,Summit,October 1,November 30,$121,$64,"October 1, 2017"
63,CO,Silverthorne / Breckenridge,Summit,December 1,March 31,$196,$64,"October 1, 2017"
63,CO,Silverthorne / Breckenridge,Summit,April 1,May 31,$105,$64,"October 1, 2017"
63,CO,Silverthorne / Breckenridge,Summit,June 1,September 30,$121,$64,"October 1, 2017"
64,CO,Steamboat Springs,Routt,October 1,November 30,$114,$74,"October 1, 2017"
64,CO,Steamboat Springs,Routt,December 1,March 31,$187,$74,"October 1, 2017"
64,CO,Steamboat Springs,Routt,April 1,May 31,$102,$74,"October 1, 2017"
64,CO,Steamboat Springs,Routt,June 1,September 30,$114,$74,"October 1, 2017"
65,CO,Telluride,San Miguel,October 1,December 31,$219,$74,"October 1, 2017"
65,CO,Telluride,San Miguel,January 1,March 31,$370,$74,"October 1, 2017"
65,CO,Telluride,San Miguel,April 1,September 30,$219,$74,"October 1, 2017"
66,CO,Vail,Eagle,October 1,November 30,$140,$74,"October 1, 2017"
66,CO,Vail,Eagle,December 1,March 31,$377,$74,"October 1, 2017"
66,CO,Vail,Eagle,April 1,June 30,$149,$74,"October 1, 2017"
66,CO,Vail,Eagle,July 1,August 31,$192,$74,"October 1, 2017"
66,CO,Vail,Eagle,September 1,September 30,$140,$74,"October 1, 2017"
67,CT,Bridgeport / Danbury,Fairfield,,,$130,$64,"October 1, 2017"
68,CT,Cromwell / Old Saybrook,Middlesex,,,$94,$64,"October 1, 2017"
69,CT,Hartford,Hartford,,,$125,$59,"October 1, 2017"
71,CT,New Haven,New Haven,,,$107,$64,"October 1, 2017"
72,CT,New London / Groton,New London,,,$105,$64,"October 1, 2017"
75,DC,District of Columbia,"Washington DC (also the cities of Alexandria, Falls Church and Fairfax, and the counties of Arlington and Fairfax, in Virginia; and the counties of Montgomery and Prince George's in Maryland)",October 1,October 31,$250,$69,"October 1, 2017"
75,DC,District of Columbia,"Washington DC (also the cities of Alexandria, Falls Church and Fairfax, and the counties of Arlington and Fairfax, in Virginia; and the counties of Montgomery and Prince George's in Maryland)",November 1,February 28,$201,$69,"October 1, 2017"
75,DC,District of Columbia,"Washington DC (also the cities of Alexandria, Falls Church and Fairfax, and the counties of Arlington and Fairfax, in Virginia; and the counties of Montgomery and Prince George's in Maryland)",March 1,June 30,$253,$69,"October 1, 2017"
75,DC,District of Columbia,"Washington DC (also the cities of Alexandria, Falls Church and Fairfax, and the counties of Arlington and Fairfax, in Virginia; and the counties of Montgomery and Prince George's in Maryland)",July 1,August 31,$175,$69,"October 1, 2017"
75,DC,District of Columbia,"Washington DC (also the cities of Alexandria, Falls Church and Fairfax, and the counties of Arlington and Fairfax, in Virginia; and the counties of Montgomery and Prince George's in Maryland)",September 1,September 30,$250,$69,"October 1, 2017"
76,DE,Dover,Kent,October 1,April 30,$93,$54,"October 1, 2017"
76,DE,Dover,Kent,May 1,September 30,$110,$54,"October 1, 2017"
77,DE,Lewes,Sussex,October 1,April 30,$95,$59,"October 1, 2017"
77,DE,Lewes,Sussex,May 1,June 30,$128,$59,"October 1, 2017"
77,DE,Lewes,Sussex,July 1,August 31,$181,$59,"October 1, 2017"
77,DE,Lewes,Sussex,September 1,September 30,$95,$59,"October 1, 2017"
78,DE,Wilmington,New Castle,,,$127,$54,"October 1, 2017"
99,FL,Boca Raton / Delray Beach / Jupiter,Palm Beach / Hendry,October 1,December 31,$136,$59,"October 1, 2017"
99,FL,Boca Raton / Delray Beach / Jupiter,Palm Beach / Hendry,January 1,April 30,$195,$59,"October 1, 2017"
99,FL,Boca Raton / Delray Beach / Jupiter,Palm Beach / Hendry,May 1,September 30,$110,$59,"October 1, 2017"
80,FL,Bradenton,Manatee,October 1,January 31,$102,$54,"October 1, 2017"
80,FL,Bradenton,Manatee,February 1,March 31,$161,$54,"October 1, 2017"
80,FL,Bradenton,Manatee,April 1,September 30,$102,$54,"October 1, 2017"
81,FL,Cocoa Beach,Brevard,October 1,January 31,$121,$64,"October 1, 2017"
81,FL,Cocoa Beach,Brevard,February 1,March 31,$149,$64,"October 1, 2017"
81,FL,Cocoa Beach,Brevard,April 1,September 30,$121,$64,"October 1, 2017"
82,FL,Daytona Beach,Volusia,October 1,January 31,$97,$59,"October 1, 2017"
82,FL,Daytona Beach,Volusia,February 1,March 31,$131,$59,"October 1, 2017"
82,FL,Daytona Beach,Volusia,April 1,July 31,$108,$59,"October 1, 2017"
82,FL,Daytona Beach,Volusia,August 1,September 30,$97,$59,"October 1, 2017"
84,FL,Fort Lauderdale,Broward,October 1,December 31,$148,$64,"October 1, 2017"
84,FL,Fort Lauderdale,Broward,January 1,April 30,$195,$64,"October 1, 2017"
84,FL,Fort Lauderdale,Broward,May 1,September 30,$121,$64,"October 1, 2017"
85,FL,Fort Myers,Lee,October 1,January 31,$110,$59,"October 1, 2017"
85,FL,Fort Myers,Lee,February 1,March 31,$190,$59,"October 1, 2017"
85,FL,Fort Myers,Lee,April 1,September 30,$110,$59,"October 1, 2017"
83,FL,Fort Walton Beach / De Funiak Springs,Okaloosa / Walton,October 1,October 31,$141,$64,"October 1, 2017"
83,FL,Fort Walton Beach / De Funiak Springs,Okaloosa / Walton,November 1,February 28,$93,$64,"October 1, 2017"
83,FL,Fort Walton Beach / De Funiak Springs,Okaloosa / Walton,March 1,May 31,$156,$64,"October 1, 2017"
83,FL,Fort Walton Beach / De Funiak Springs,Okaloosa / Walton,June 1,July 31,$221,$64,"October 1, 2017"
83,FL,Fort Walton Beach / De Funiak Springs,Okaloosa / Walton,August 1,September 30,$141,$64,"October 1, 2017"
88,FL,Gainesville,Alachua,,,$102,$59,"October 1, 2017"
89,FL,Gulf Breeze,Santa Rosa,October 1,February 28,$93,$64,"October 1, 2017"
89,FL,Gulf Breeze,Santa Rosa,March 1,May 31,$102,$64,"October 1, 2017"
89,FL,Gulf Breeze,Santa Rosa,June 1,July 31,$138,$64,"October 1, 2017"
89,FL,Gulf Breeze,Santa Rosa,August 1,September 30,$93,$64,"October 1, 2017"
91,FL,Key West,Monroe,October 1,November 30,$209,$69,"October 1, 2017"
91,FL,Key West,Monroe,December 1,January 31,$268,$69,"October 1, 2017"
91,FL,Key West,Monroe,February 1,April 30,$294,$69,"October 1, 2017"
91,FL,Key West,Monroe,May 1,September 30,$201,$69,"October 1, 2017"
95,FL,Miami,Miami-Dade,October 1,November 30,$140,$64,"October 1, 2017"
95,FL,Miami,Miami-Dade,December 1,March 31,$176,$64,"October 1, 2017"
95,FL,Miami,Miami-Dade,April 1,May 31,$148,$64,"October 1, 2017"
95,FL,Miami,Miami-Dade,June 1,September 30,$119,$64,"October 1, 2017"
96,FL,Naples,Collier,October 1,November 30,$145,$64,"October 1, 2017"
96,FL,Naples,Collier,December 1,January 31,$210,$64,"October 1, 2017"
96,FL,Naples,Collier,February 1,April 30,$247,$64,"October 1, 2017"
96,FL,Naples,Collier,May 1,September 30,$132,$64,"October 1, 2017"
98,FL,Orlando,Orange,October 1,March 31,$129,$59,"October 1, 2017"
98,FL,Orlando,Orange,April 1,July 31,$121,$59,"October 1, 2017"
98,FL,Orlando,Orange,August 1,September 30,$129,$59,"October 1, 2017"
100,FL,Panama City,Bay,October 1,February 28,$93,$59,"October 1, 2017"
100,FL,Panama City,Bay,March 1,May 31,$116,$59,"October 1, 2017"
100,FL,Panama City,Bay,June 1,July 31,$153,$59,"October 1, 2017"
100,FL,Panama City,Bay,August 1,September 30,$93,$59,"October 1, 2017"
101,FL,Pensacola ,Escambia,October 1,February 28,$106,$59,"October 1, 2017"
101,FL,Pensacola ,Escambia,March 1,May 31,$124,$59,"October 1, 2017"
101,FL,Pensacola ,Escambia,June 1,July 31,$159,$59,"October 1, 2017"
101,FL,Pensacola ,Escambia,August 1,September 30,$106,$59,"October 1, 2017"
102,FL,Punta Gorda,Charlotte,October 1,January 31,$93,$59,"October 1, 2017"
102,FL,Punta Gorda,Charlotte,February 1,March 31,$150,$59,"October 1, 2017"
102,FL,Punta Gorda,Charlotte,April 1,September 30,$93,$59,"October 1, 2017"
103,FL,Sarasota,Sarasota,October 1,November 30,$103,$59,"October 1, 2017"
103,FL,Sarasota,Sarasota,December 1,April 30,$148,$59,"October 1, 2017"
103,FL,Sarasota,Sarasota,May 1,September 30,$103,$59,"October 1, 2017"
104,FL,Sebring,Highlands,,,$99,$54,"October 1, 2017"
105,FL,St. Augustine,St. Johns,,,$121,$59,"October 1, 2017"
106,FL,Stuart,Martin,October 1,January 31,$98,$59,"October 1, 2017"
106,FL,Stuart,Martin,February 1,March 31,$152,$59,"October 1, 2017"
106,FL,Stuart,Martin,April 1,September 30,$98,$59,"October 1, 2017"
107,FL,Tallahassee,Leon,October 1,December 31,$98,$54,"October 1, 2017"
107,FL,Tallahassee,Leon,January 1,April 30,$116,$54,"October 1, 2017"
107,FL,Tallahassee,Leon,May 1,September 30,$98,$54,"October 1, 2017"
108,FL,Tampa / St. Petersburg,Pinellas / Hillsborough,October 1,December 31,$120,$54,"October 1, 2017"
108,FL,Tampa / St. Petersburg,Pinellas / Hillsborough,January 1,March 31,$154,$54,"October 1, 2017"
108,FL,Tampa / St. Petersburg,Pinellas / Hillsborough,April 1,September 30,$120,$54,"October 1, 2017"
109,FL,Vero Beach,Indian River,October 1,November 30,$131,$59,"October 1, 2017"
