ID,STATE,DESTINATION,COUNTY/LOCATION DEFINED,SEASON BEGIN,SEASON END,Lodging Rate,M&IE,Effective Date
171,ME,Bar Harbor,Hancock,October 1,October 31,$ 124,$ 61,"October 1, 2014"
171,ME,Bar Harbor,Hancock,November 1,March 31,$ 83,$ 61,"October 1, 2014"
171,ME,Bar Harbor,Hancock,April 1,June 30,$ 107,$ 61,"October 1, 2014"
171,ME,Bar Harbor,Hancock,July 1,August 31,$ 168,$ 61,"October 1, 2014"
171,ME,Bar Harbor,Hancock,September 1,September 30,$ 124,$ 61,"October 1, 2014"
172,ME,Kennebunk / Kittery / Sanford,York ,October 1,November 30,$ 96,$ 56,"October 1, 2014"
172,ME,Kennebunk / Kittery / Sanford,York ,December 1,March 31,$ 83,$ 56,"October 1, 2014"
172,ME,Kennebunk / Kittery / Sanford,York ,April 1,June 30,$ 89,$ 56,"October 1, 2014"
172,ME,Kennebunk / Kittery / Sanford,York ,July 1,August 31,$ 129,$ 56,"October 1, 2014"
172,ME,Kennebunk / Kittery / Sanford,York ,September 1,September 30,$ 96,$ 56,"October 1, 2014"
173,ME,Portland,Cumberland / Sagadahoc,October 1,October 31,$ 124,$ 56,"October 1, 2014"
173,ME,Portland,Cumberland / Sagadahoc,November 1,June 30,$ 99,$ 56,"October 1, 2014"
173,ME,Portland,Cumberland / Sagadahoc,July 1,August 31,$ 142,$ 56,"October 1, 2014"
173,ME,Portland,Cumberland / Sagadahoc,September 1,September 30,$ 124,$ 56,"October 1, 2014"
174,ME,Rockport,Knox,October 1,June 30,$ 85,$ 56,"October 1, 2014"
174,ME,Rockport,Knox,July 1,August 31,$ 108,$ 56,"October 1, 2014"
174,ME,Rockport,Knox,September 1,September 30,$ 85,$ 56,"October 1, 2014"
175,MI,Ann Arbor,Washtenaw,,,$ 105,$ 56,"October 1, 2014"
176,MI,Benton Harbor / St. Joseph / Stevensville,Berrien ,,,$ 91,$ 51,"October 1, 2014"
178,MI,Detroit,Wayne,,,$ 109,$ 56,"October 1, 2014"
179,MI,East Lansing / Lansing,Ingham / Eaton,,,$ 91,$ 51,"October 1, 2014"
183,MI,Grand Rapids,Kent,,,$ 96,$ 51,"October 1, 2014"
184,MI,Holland,Ottawa,,,$ 98,$ 56,"October 1, 2014"
185,MI,Kalamazoo / Battle Creek ,Kalamazoo / Calhoun,,,$ 89,$ 51,"October 1, 2014"
187,MI,Mackinac Island,Mackinac,October 1,June 30,$ 83,$ 66,"October 1, 2014"
187,MI,Mackinac Island,Mackinac,July 1,August 31,$ 99,$ 66,"October 1, 2014"
187,MI,Mackinac Island,Mackinac,September 1,September 30,$ 83,$ 66,"October 1, 2014"
188,MI,Midland,Midland,,,$ 97,$ 46,"October 1, 2014"
190,MI,Muskegon,Muskegon,October 1,May 31,$ 83,$ 46,"October 1, 2014"
190,MI,Muskegon,Muskegon,June 1,August 31,$ 106,$ 46,"October 1, 2014"
190,MI,Muskegon,Muskegon,September 1,September 30,$ 83,$ 46,"October 1, 2014"
192,MI,Petoskey,Emmet,October 1,June 30,$ 85,$ 51,"October 1, 2014"
192,MI,Petoskey,Emmet,July 1,August 31,$ 116,$ 51,"October 1, 2014"
192,MI,Petoskey,Emmet,September 1,September 30,$ 85,$ 51,"October 1, 2014"
193,MI,Pontiac / Auburn Hills ,Oakland,,,$ 96,$ 56,"October 1, 2014"
195,MI,South Haven,Van Buren,October 1,May 31,$ 83,$ 56,"October 1, 2014"
195,MI,South Haven,Van Buren,June 1,August 31,$ 104,$ 56,"October 1, 2014"
195,MI,South Haven,Van Buren,September 1,September 30,$ 83,$ 56,"October 1, 2014"
196,MI,Traverse City / Leland,Grand Traverse / Leelanau,October 1,June 30,$ 88,$ 51,"October 1, 2014"
196,MI,Traverse City / Leland,Grand Traverse / Leelanau,July 1,August 31,$ 151,$ 51,"October 1, 2014"
196,MI,Traverse City / Leland,Grand Traverse / Leelanau,September 1,September 30,$ 88,$ 51,"October 1, 2014"
199,MN,Duluth,St. Louis,October 1,June 30,$ 97,$ 56,"October 1, 2014"
199,MN,Duluth,St. Louis,July 1,August 31,$ 125,$ 56,"October 1, 2014"
199,MN,Duluth,St. Louis,September 1,September 30,$ 97,$ 56,"October 1, 2014"
200,MN,Eagan / Burnsville / Mendota Heights,Dakota,,,$ 89,$ 56,"October 1, 2014"
201,MN,Minneapolis / St. Paul,Hennepin / Ramsey,,,$ 135,$ 71,"October 1, 2014"
202,MN,Rochester,Olmsted,,,$ 112,$ 51,"October 1, 2014"
204,MO,Kansas City,Jackson / Clay / Cass / Platte,,,$ 106,$ 61,"October 1, 2014"
207,MO,St. Louis,St. Louis / St. Louis City / St. Charles / Crawford / Franklin / Jefferson / Lincoln / Warren / Washington,,,$ 115,$ 66,"October 1, 2014"
446,MS,Hattiesburg,Forrest / Lamar,,,$ 87,$ 51,"October 1, 2014"
477,MS,Oxford,Lafayette,,,$ 102,$ 51,"October 1, 2014"
447,MS,Southaven,Desoto,,,$ 96,$ 46,"October 1, 2014"
211,MS,Starkville ,Oktibbeha,,,$ 98,$ 46,"October 1, 2014"
215,MT,Big Sky / West Yellowstone,Gallatin,October 1,May 31,$ 86,$ 61,"October 1, 2014"
215,MT,Big Sky / West Yellowstone,Gallatin,June 1,September 30,$ 125,$ 61,"October 1, 2014"
212,MT,Butte,Silver Bow,,,$ 88,$ 51,"October 1, 2014"
488,MT,Glendive / Sidney,Dawson / Richland,,,$ 161,$ 56,"October 1, 2014"
426,MT,Helena,Lewis and Clark,,,$ 89,$ 56,"October 1, 2014"
213,MT,Missoula / Polson / Kalispell,Missoula / Lake / Flathead,October 1,June 30,$ 92,$ 51,"October 1, 2014"
213,MT,Missoula / Polson / Kalispell,Missoula / Lake / Flathead,July 1,August 31,$ 128,$ 51,"October 1, 2014"
213,MT,Missoula / Polson / Kalispell,Missoula / Lake / Flathead,September 1,September 30,$ 92,$ 51,"October 1, 2014"
216,NC,Asheville ,Buncombe,,,$ 102,$ 51,"October 1, 2014"
217,NC,Atlantic Beach / Morehead City,Carteret,October 1,May 31,$ 83,$ 56,"October 1, 2014"
217,NC,Atlantic Beach / Morehead City,Carteret,June 1,August 31,$ 112,$ 56,"October 1, 2014"
217,NC,Atlantic Beach / Morehead City,Carteret,September 1,September 30,$ 83,$ 56,"October 1, 2014"
218,NC,Chapel Hill,Orange,,,$ 97,$ 56,"October 1, 2014"
219,NC,Charlotte,Mecklenburg,,,$ 110,$ 51,"October 1, 2014"
221,NC,Durham,Durham,,,$ 92,$ 51,"October 1, 2014"
464,NC,Fayetteville,Cumberland,,,$ 99,$ 51,"October 1, 2014"
222,NC,Greensboro,Guilford,October 1,October 31,$ 97,$ 56,"October 1, 2014"
222,NC,Greensboro,Guilford,November 1,January 31,$ 89,$ 56,"October 1, 2014"
222,NC,Greensboro,Guilford,February 1,September 30,$ 97,$ 56,"October 1, 2014"
224,NC,Kill Devil,Dare,October 1,March 31,$ 93,$ 61,"October 1, 2014"
224,NC,Kill Devil,Dare,April 1,May 31,$ 107,$ 61,"October 1, 2014"
224,NC,Kill Devil,Dare,June 1,August 31,$ 162,$ 61,"October 1, 2014"
224,NC,Kill Devil,Dare,September 1,September 30,$ 93,$ 61,"October 1, 2014"
226,NC,New Bern / Havelock,Craven ,,,$ 90,$ 46,"October 1, 2014"
227,NC,Raleigh,Wake,,,$ 98,$ 66,"October 1, 2014"
229,NC,Wilmington,New Hanover,,,$ 94,$ 56,"October 1, 2014"
484,ND,Dickinson / Beulah,Stark / Mercer / Billings,,,$ 118,$ 56,"October 1, 2014"
483,ND,Minot,Ward ,,,$ 102,$ 56,"October 1, 2014"
482,ND,Williston,Williams / Mountrail / McKenzie,,,$ 161,$ 56,"October 1, 2014"
231,NE,Omaha,Douglas,,,$ 102,$ 61,"October 1, 2014"
232,NH,Concord,Merrimack,,,$ 88,$ 51,"October 1, 2014"
233,NH,Conway,Caroll,October 1,February 28,$ 119,$ 61,"October 1, 2014"
233,NH,Conway,Caroll,March 1,June 30,$ 99,$ 61,"October 1, 2014"
233,NH,Conway,Caroll,July 1,August 31,$ 158,$ 61,"October 1, 2014"
233,NH,Conway,Caroll,September 1,September 30,$ 119,$ 61,"October 1, 2014"
234,NH,Durham,Strafford,,,$ 97,$ 46,"October 1, 2014"
235,NH,Laconia,Belknap,October 1,October 31,$ 112,$ 51,"October 1, 2014"
235,NH,Laconia,Belknap,November 1,May 31,$ 84,$ 51,"October 1, 2014"
235,NH,Laconia,Belknap,June 1,September 30,$ 112,$ 51,"October 1, 2014"
236,NH,Lebanon / Lincoln / West Lebanon,Grafton / Sullivan ,,,$ 115,$ 56,"October 1, 2014"
237,NH,Manchester,Hillsborough,,,$ 92,$ 56,"October 1, 2014"
238,NH,Portsmouth,Rockingham,October 1,June 30,$ 106,$ 61,"October 1, 2014"
238,NH,Portsmouth,Rockingham,July 1,August 31,$ 140,$ 61,"October 1, 2014"
238,NH,Portsmouth,Rockingham,September 1,September 30,$ 106,$ 61,"October 1, 2014"
239,NJ,Atlantic City / Ocean City / Cape May,Atlantic / Cape May,,,$ 94,$ 66,"October 1, 2014"
248,NJ,Belle Mead,Somerset,,,$ 135,$ 56,"October 1, 2014"
241,NJ,Cherry Hill / Moorestown,Camden / Burlington,,,$ 97,$ 61,"October 1, 2014"
242,NJ,Eatontown / Freehold,Monmouth,,,$ 103,$ 56,"October 1, 2014"
243,NJ,Edison / Piscataway,Middlesex ,,,$ 109,$ 51,"October 1, 2014"
244,NJ,Flemington,Hunterdon,,,$ 114,$ 61,"October 1, 2014"
246,NJ,Newark,Essex / Bergen / Hudson / Passaic,,,$ 134,$ 61,"October 1, 2014"
247,NJ,Parsippany,Morris,,,$ 136,$ 56,"October 1, 2014"
249,NJ,Princeton / Trenton,Mercer,,,$ 127,$ 61,"October 1, 2014"
250,NJ,Springfield / Cranford / New Providence,Union,,,$ 115,$ 56,"October 1, 2014"
251,NJ,Toms River,Ocean,October 1,May 31,$ 83,$ 51,"October 1, 2014"
251,NJ,Toms River,Ocean,June 1,August 31,$ 93,$ 51,"October 1, 2014"
251,NJ,Toms River,Ocean,September 1,September 30,$ 83,$ 51,"October 1, 2014"
479,NM,Carlsbad,Eddy,October 1,March 31,$ 127,$ 51,"October 1, 2014"
479,NM,Carlsbad,Eddy,April 1,June 30,$ 120,$ 51,"October 1, 2014"
479,NM,Carlsbad,Eddy,July 1,September 30,$ 127,$ 51,"October 1, 2014"
472,NM,Las Cruces,Dona Ana,,,$ 91,$ 56,"October 1, 2014"
253,NM,Los Alamos,Los Alamos ,,,$ 86,$ 51,"October 1, 2014"
254,NM,Santa Fe,Santa Fe,,,$ 94,$ 71,"October 1, 2014"
423,NM,Taos,Taos,,,$ 92,$ 66,"October 1, 2014"
255,NV,Incline Village / Reno / Sparks,Washoe,October 1,June 30,$ 95,$ 51,"October 1, 2014"
255,NV,Incline Village / Reno / Sparks,Washoe,July 1,August 31,$ 130,$ 51,"October 1, 2014"
255,NV,Incline Village / Reno / Sparks,Washoe,September 1,September 30,$ 95,$ 51,"October 1, 2014"
256,NV,Las Vegas,Clark,,,$ 96,$ 71,"October 1, 2014"
257,NV,Stateline / Carson City,Douglas / Carson City,,,$ 87,$ 61,"October 1, 2014"
258,NY,Albany,Albany,,,$ 111,$ 61,"October 1, 2014"
269,NY,Binghamton / Owego,Broome / Tioga,,,$ 97,$ 46,"October 1, 2014"
260,NY,Buffalo,Erie,,,$ 108,$ 56,"October 1, 2014"
261,NY,Floral Park / Garden City / Great Neck,Nassau,,,$ 149,$ 66,"October 1, 2014"
262,NY,Glens Falls,Warren,October 1,June 30,$ 101,$ 66,"October 1, 2014"
262,NY,Glens Falls,Warren,July 1,August 31,$ 159,$ 66,"October 1, 2014"
262,NY,Glens Falls,Warren,September 1,September 30,$ 101,$ 66,"October 1, 2014"
277,NY,Ithaca / Waterloo / Romulus,Tompkins / Seneca,,,$ 115,$ 46,"October 1, 2014"
264,NY,Kingston,Ulster,,,$ 112,$ 66,"October 1, 2014"
265,NY,Lake Placid,Essex,October 1,November 30,$ 117,$ 61,"October 1, 2014"
265,NY,Lake Placid,Essex,December 1,February 28,$ 129,$ 61,"October 1, 2014"
265,NY,Lake Placid,Essex,March 1,June 30,$ 105,$ 61,"October 1, 2014"
265,NY,Lake Placid,Essex,July 1,August 31,$ 166,$ 61,"October 1, 2014"
265,NY,Lake Placid,Essex,September 1,September 30,$ 117,$ 61,"October 1, 2014"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,October 1,December 31,$ 304,$ 71,"October 1, 2014"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,January 1,February 28,$ 197,$ 71,"October 1, 2014"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,March 1,June 30,$ 268,$ 71,"October 1, 2014"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,July 1,August 31,$ 235,$ 71,"October 1, 2014"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,September 1,September 30,$ 304,$ 71,"October 1, 2014"
267,NY,Niagara Falls,Niagara,October 1,June 30,$ 83,$ 51,"October 1, 2014"
267,NY,Niagara Falls,Niagara,July 1,August 31,$ 108,$ 51,"October 1, 2014"
267,NY,Niagara Falls,Niagara,September 1,September 30,$ 83,$ 51,"October 1, 2014"
268,NY,Nyack / Palisades,Rockland,,,$ 110,$ 61,"October 1, 2014"
270,NY,Poughkeepsie,Dutchess,,,$ 105,$ 66,"October 1, 2014"
271,NY,Riverhead / Ronkonkoma / Melville,Suffolk,,,$ 121,$ 71,"October 1, 2014"
272,NY,Rochester,Monroe,,,$ 105,$ 51,"October 1, 2014"
273,NY,Saratoga Springs / Schenectady,Saratoga / Schenectady,October 1,June 30,$ 116,$ 56,"October 1, 2014"
273,NY,Saratoga Springs / Schenectady,Saratoga / Schenectady,July 1,August 31,$ 178,$ 56,"October 1, 2014"
273,NY,Saratoga Springs / Schenectady,Saratoga / Schenectady,September 1,September 30,$ 116,$ 56,"October 1, 2014"
274,NY,Syracuse / Oswego,Onondaga / Oswego,,,$ 96,$ 56,"October 1, 2014"
275,NY,Tarrytown / White Plains / New Rochelle,Westchester,,,$ 145,$ 71,"October 1, 2014"
276,NY,Troy ,Rensselaer,,,$ 102,$ 51,"October 1, 2014"
480,NY,Watertown,Jefferson,,,$ 96,$ 56,"October 1, 2014"
278,NY,West Point,Orange,,,$ 106,$ 51,"October 1, 2014"
279,OH,Akron,Summit,,,$ 104,$ 51,"October 1, 2014"
281,OH,Canton,Stark,,,$ 109,$ 51,"October 1, 2014"
282,OH,Cincinnati,Hamilton / Clermont,,,$ 132,$ 56,"October 1, 2014"
283,OH,Cleveland,Cuyahoga,,,$ 119,$ 56,"October 1, 2014"
284,OH,Columbus,Franklin,,,$ 106,$ 56,"October 1, 2014"
285,OH,Dayton / Fairborn,Greene / Darke / Montgomery,,,$ 89,$ 56,"October 1, 2014"
287,OH,Hamilton,Butler / Warren,,,$ 98,$ 51,"October 1, 2014"
291,OH,Medina / Wooster,Wayne / Medina,,,$ 95,$ 51,"October 1, 2014"
289,OH,Mentor,Lake,,,$ 94,$ 46,"October 1, 2014"
280,OH,Sandusky / Bellevue,Erie /  Huron,,,$ 94,$ 46,"October 1, 2014"
294,OH,Youngstown,Mahoning / Trumbull,,,$ 95,$ 51,"October 1, 2014"
485,OK,Enid,Garfield,,,$ 109,$ 56,"October 1, 2014"
295,OK,Oklahoma City,Oklahoma,,,$ 94,$ 66,"October 1, 2014"
298,OR,Beaverton,Washington,,,$ 114,$ 51,"October 1, 2014"
299,OR,Bend,Deschutes,October 1,June 30,$ 104,$ 61,"October 1, 2014"
299,OR,Bend,Deschutes,July 1,August 31,$ 144,$ 61,"October 1, 2014"
299,OR,Bend,Deschutes,September 1,September 30,$ 104,$ 61,"October 1, 2014"
300,OR,Clackamas,Clackamas,,,$ 97,$ 61,"October 1, 2014"
302,OR,Eugene / Florence,Lane,,,$ 99,$ 51,"October 1, 2014"
304,OR,Lincoln City,Lincoln,October 1,June 30,$ 95,$ 56,"October 1, 2014"
304,OR,Lincoln City,Lincoln,July 1,August 31,$ 123,$ 56,"October 1, 2014"
304,OR,Lincoln City,Lincoln,September 1,September 30,$ 95,$ 56,"October 1, 2014"
305,OR,Portland,Multnomah,,,$ 137,$ 66,"October 1, 2014"
306,OR,Seaside,Clatsop,October 1,June 30,$ 100,$ 51,"October 1, 2014"
306,OR,Seaside,Clatsop,July 1,August 31,$ 148,$ 51,"October 1, 2014"
306,OR,Seaside,Clatsop,September 1,September 30,$ 100,$ 51,"October 1, 2014"
307,PA,Allentown / Easton / Bethlehem,Lehigh / Northampton,,,$ 88,$ 51,"October 1, 2014"
313,PA,Bucks,Bucks,,,$ 99,$ 71,"October 1, 2014"
309,PA,Chester / Radnor / Essington,Delaware,,,$ 95,$ 51,"October 1, 2014"
310,PA,Erie,Erie,,,$ 91,$ 46,"October 1, 2014"
311,PA,Gettysburg,Adams,October 1,October 31,$ 105,$ 51,"October 1, 2014"
311,PA,Gettysburg,Adams,November 1,March 31,$ 83,$ 51,"October 1, 2014"
311,PA,Gettysburg,Adams,April 1,September 30,$ 105,$ 51,"October 1, 2014"
312,PA,Harrisburg,Dauphin County excluding Hershey,,,$ 108,$ 51,"October 1, 2014"
489,PA,Hershey,Hershey,October 1,May 31,$ 103,$ 51,"October 1, 2014"
489,PA,Hershey,Hershey,June 1,August 31,$ 154,$ 51,"October 1, 2014"
489,PA,Hershey,Hershey,September 1,September 30,$ 103,$ 51,"October 1, 2014"
314,PA,Lancaster,Lancaster,,,$ 100,$ 56,"October 1, 2014"
315,PA,Malvern / Frazer / Berwyn,Chester,,,$ 122,$ 51,"October 1, 2014"
316,PA,Mechanicsburg,Cumberland,,,$ 91,$ 56,"October 1, 2014"
435,PA,Montgomery,Montgomery,,,$ 125,$ 66,"October 1, 2014"
317,PA,Philadelphia,Philadelphia,October 1,November 30,$ 166,$ 66,"October 1, 2014"
317,PA,Philadelphia,Philadelphia,December 1,February 28,$ 139,$ 66,"October 1, 2014"
317,PA,Philadelphia,Philadelphia,March 1,June 30,$ 171,$ 66,"October 1, 2014"
317,PA,Philadelphia,Philadelphia,July 1,August 31,$ 142,$ 66,"October 1, 2014"
317,PA,Philadelphia,Philadelphia,September 1,September 30,$ 166,$ 66,"October 1, 2014"
318,PA,Pittsburgh,Allegheny,,,$ 128,$ 71,"October 1, 2014"
319,PA,Reading,Berks,,,$ 94,$ 56,"October 1, 2014"
320,PA,Scranton,Lackawanna,,,$ 89,$ 56,"October 1, 2014"
321,PA,State College ,Centre,,,$ 87,$ 56,"October 1, 2014"
322,RI,East Greenwich / Warwick / North Kingstown,Kent / Washington,,,$ 91,$ 56,"October 1, 2014"
323,RI,Jamestown / Middletown / Newport,Newport ,October 1,October 31,$ 165,$ 71,"October 1, 2014"
323,RI,Jamestown / Middletown / Newport,Newport ,November 1,April 30,$ 96,$ 71,"October 1, 2014"
323,RI,Jamestown / Middletown / Newport,Newport ,May 1,September 30,$ 165,$ 71,"October 1, 2014"
325,RI,Providence / Bristol,Providence / Bristol,,,$ 131,$ 71,"October 1, 2014"
437,SC,Aiken,Aiken,,,$ 88,$ 46,"October 1, 2014"
326,SC,Charleston,Charleston / Berkeley / Dorchester,October 1,October 31,$ 157,$ 56,"October 1, 2014"
326,SC,Charleston,Charleston / Berkeley / Dorchester,November 1,February 28,$ 142,$ 56,"October 1, 2014"
326,SC,Charleston,Charleston / Berkeley / Dorchester,March 1,May 31,$ 186,$ 56,"October 1, 2014"
326,SC,Charleston,Charleston / Berkeley / Dorchester,June 1,September 30,$ 157,$ 56,"October 1, 2014"
327,SC,Columbia,Richland / Lexington,,,$ 94,$ 51,"October 1, 2014"
329,SC,Hilton Head,Beaufort,October 1,March 31,$ 104,$ 61,"October 1, 2014"
329,SC,Hilton Head,Beaufort,April 1,July 31,$ 133,$ 61,"October 1, 2014"
329,SC,Hilton Head,Beaufort,August 1,September 30,$ 104,$ 61,"October 1, 2014"
330,SC,Myrtle Beach,Horry,October 1,March 31,$ 83,$ 51,"October 1, 2014"
330,SC,Myrtle Beach,Horry,April 1,May 31,$ 101,$ 51,"October 1, 2014"
330,SC,Myrtle Beach,Horry,June 1,August 31,$ 143,$ 51,"October 1, 2014"
330,SC,Myrtle Beach,Horry,September 1,September 30,$ 83,$ 51,"October 1, 2014"
332,SD,Hot Springs,Fall River / Custer,October 1,October 31,$ 89,$ 46,"October 1, 2014"
332,SD,Hot Springs,Fall River / Custer,November 1,May 31,$ 83,$ 46,"October 1, 2014"
332,SD,Hot Springs,Fall River / Custer,June 1,August 31,$ 128,$ 46,"October 1, 2014"
332,SD,Hot Springs,Fall River / Custer,September 1,September 30,$ 89,$ 46,"October 1, 2014"
333,SD,Rapid City,Pennington,October 1,May 31,$ 83,$ 51,"October 1, 2014"
333,SD,Rapid City,Pennington,June 1,August 31,$ 133,$ 51,"October 1, 2014"
333,SD,Rapid City,Pennington,September 1,September 30,$ 83,$ 51,"October 1, 2014"
334,SD,Sturgis / Spearfish ,Meade / Butte / Lawrence,October 1,May 31,$ 83,$ 51,"October 1, 2014"
334,SD,Sturgis / Spearfish ,Meade / Butte / Lawrence,June 1,August 31,$ 113,$ 51,"October 1, 2014"
334,SD,Sturgis / Spearfish ,Meade / Butte / Lawrence,September 1,September 30,$ 83,$ 51,"October 1, 2014"
335,TN,Brentwood / Franklin,Williamson,,,$ 107,$ 56,"October 1, 2014"
336,TN,Chattanooga ,Hamilton,,,$ 94,$ 56,"October 1, 2014"
338,TN,Knoxville,Knox,,,$ 88,$ 56,"October 1, 2014"
339,TN,Memphis,Shelby,,,$ 102,$ 61,"October 1, 2014"
340,TN,Nashville,Davidson,October 1,June 30,$ 132,$ 66,"October 1, 2014"
340,TN,Nashville,Davidson,July 1,August 31,$ 123,$ 66,"October 1, 2014"
340,TN,Nashville,Davidson,September 1,September 30,$ 132,$ 66,"October 1, 2014"
424,TN,Oak Ridge,Anderson,,,$ 84,$ 46,"October 1, 2014"
342,TX,Arlington / Fort Worth / Grapevine,Tarrant County / City of Grapevine,,,$ 144,$ 56,"October 1, 2014"
343,TX,Austin,Travis,October 1,November 30,$ 126,$ 71,"October 1, 2014"
343,TX,Austin,Travis,December 1,March 31,$ 139,$ 71,"October 1, 2014"
343,TX,Austin,Travis,April 1,September 30,$ 126,$ 71,"October 1, 2014"
486,TX,Big Spring,Howard,,,$ 148,$ 46,"October 1, 2014"
344,TX,College Station,Brazos,,,$ 102,$ 56,"October 1, 2014"
345,TX,Corpus Christi,Nueces,,,$ 103,$ 51,"October 1, 2014"
346,TX,Dallas,Dallas ,October 1,December 31,$ 125,$ 71,"October 1, 2014"
346,TX,Dallas,Dallas ,January 1,March 31,$ 135,$ 71,"October 1, 2014"
346,TX,Dallas,Dallas ,April 1,September 30,$ 125,$ 71,"October 1, 2014"
347,TX,El Paso,El Paso,,,$ 92,$ 51,"October 1, 2014"
348,TX,Galveston,Galveston,October 1,May 31,$ 95,$ 56,"October 1, 2014"
348,TX,Galveston,Galveston,June 1,August 31,$ 124,$ 56,"October 1, 2014"
348,TX,Galveston,Galveston,September 1,September 30,$ 95,$ 56,"October 1, 2014"
416,TX,Greenville,Hunt County,,,$ 84,$ 51,"October 1, 2014"
350,TX,Houston (L.B. Johnson Space Center),Montgomery / Fort Bend / Harris,October 1,May 31,$ 132,$ 71,"October 1, 2014"
350,TX,Houston (L.B. Johnson Space Center),Montgomery / Fort Bend / Harris,June 1,September 30,$ 121,$ 71,"October 1, 2014"
352,TX,Laredo,Webb,,,$ 98,$ 56,"October 1, 2014"
353,TX,McAllen,Hidalgo,,,$ 88,$ 56,"October 1, 2014"
471,TX,Midland,Midland,October 1,March 31,$ 162,$ 56,"October 1, 2014"
471,TX,Midland,Midland,April 1,May 31,$ 172,$ 56,"October 1, 2014"
471,TX,Midland,Midland,June 1,September 30,$ 162,$ 56,"October 1, 2014"
487,TX,Pearsall,Frio / Medina / La Salle,,,$ 137,$ 46,"October 1, 2014"
354,TX,Plano,Collin,,,$ 108,$ 61,"October 1, 2014"
355,TX,Round Rock ,Williamson,,,$ 93,$ 51,"October 1, 2014"
490,TX,San Angelo,Tom Green,October 1,March 31,$ 147,$ 51,"October 1, 2014"
490,TX,San Angelo,Tom Green,April 1,May 31,$ 126,$ 51,"October 1, 2014"
490,TX,San Angelo,Tom Green,June 1,September 30,$ 147,$ 51,"October 1, 2014"
356,TX,San Antonio,Bexar,,,$ 115,$ 66,"October 1, 2014"
357,TX,South Padre Island,Cameron,October 1,May 31,$ 88,$ 56,"October 1, 2014"
357,TX,South Padre Island,Cameron,June 1,July 31,$ 112,$ 56,"October 1, 2014"
357,TX,South Padre Island,Cameron,August 1,September 30,$ 88,$ 56,"October 1, 2014"
358,TX,Waco,McLennan,,,$ 89,$ 51,"October 1, 2014"
474,UT,Moab,Grand,October 1,October 31,$ 130,$ 56,"October 1, 2014"
474,UT,Moab,Grand,November 1,February 28,$ 83,$ 56,"October 1, 2014"
474,UT,Moab,Grand,March 1,September 30,$ 130,$ 56,"October 1, 2014"
360,UT,Park City,Summit,October 1,November 30,$ 115,$ 71,"October 1, 2014"
360,UT,Park City,Summit,December 1,March 31,$ 246,$ 71,"October 1, 2014"
360,UT,Park City,Summit,April 1,September 30,$ 115,$ 71,"October 1, 2014"
361,UT,Provo,Utah,,,$ 87,$ 51,"October 1, 2014"
362,UT,Salt Lake City,Salt Lake / Tooele,October 1,December 31,$ 106,$ 61,"October 1, 2014"
362,UT,Salt Lake City,Salt Lake / Tooele,January 1,March 31,$ 117,$ 61,"October 1, 2014"
362,UT,Salt Lake City,Salt Lake / Tooele,April 1,September 30,$ 106,$ 61,"October 1, 2014"
458,VA,Abingdon,Washington,,,$ 96,$ 46,"October 1, 2014"
459,VA,Blacksburg,Montgomery,,,$ 96,$ 46,"October 1, 2014"
363,VA,Charlottesville,City of Charlottesville / Albemarle / Greene,,,$ 125,$ 56,"October 1, 2014"
465,VA,Fredericksburg,City of Fredericksburg / Spotsylvania / Stafford / Caroline,,,$ 84,$ 56,"October 1, 2014"
428,VA,Loudoun,Loudoun,,,$ 96,$ 61,"October 1, 2014"
365,VA,Lynchburg,Campbell / Lynchburg City,,,$ 90,$ 51,"October 1, 2014"
432,VA,Norfolk / Portsmouth,Cities of Norfolk / Portsmouth,,,$ 87,$ 61,"October 1, 2014"
376,VA,Prince William / Manassas,Prince William / City of Manassas,,,$ 85,$ 56,"October 1, 2014"
368,VA,Richmond,City of Richmond,,,$ 113,$ 66,"October 1, 2014"
369,VA,Roanoke,City limits of Roanoke,,,$ 102,$ 51,"October 1, 2014"
371,VA,Virginia Beach,City of Virginia Beach,October 1,May 31,$ 94,$ 56,"October 1, 2014"
371,VA,Virginia Beach,City of Virginia Beach,June 1,August 31,$ 172,$ 56,"October 1, 2014"
371,VA,Virginia Beach,City of Virginia Beach,September 1,September 30,$ 94,$ 56,"October 1, 2014"
372,VA,Wallops Island,Accomack,October 1,June 30,$ 92,$ 56,"October 1, 2014"
372,VA,Wallops Island,Accomack,July 1,August 31,$ 147,$ 56,"October 1, 2014"
372,VA,Wallops Island,Accomack,September 1,September 30,$ 92,$ 56,"October 1, 2014"
373,VA,Warrenton ,Fauquier,,,$ 108,$ 46,"October 1, 2014"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,October 1,March 31,$ 83,$ 51,"October 1, 2014"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,April 1,August 31,$ 96,$ 51,"October 1, 2014"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,September 1,September 30,$ 83,$ 51,"October 1, 2014"
