ID,STATE,DESTINATION,COUNTY/LOCATION DEFINED,SEASON BEGIN,SEASON END,Lodging Rate,M&IE,Effective Date
150,MA,Falmouth,City limits of Falmouth,October 1,June 30,$ 142,$ 86,"October 1, 2024"
150,MA,Falmouth,City limits of Falmouth,July 1,August 31,$ 253,$ 86,"October 1, 2024"
150,MA,Falmouth,City limits of Falmouth,September 1,September 30,$ 142,$ 86,"October 1, 2024"
151,MA,Hyannis,Barnstable less the city of Falmouth,October 1,June 30,$ 131,$ 92,"October 1, 2024"
151,MA,Hyannis,Barnstable less the city of Falmouth,July 1,August 31,$ 209,$ 92,"October 1, 2024"
151,MA,Hyannis,Barnstable less the city of Falmouth,September 1,September 30,$ 131,$ 92,"October 1, 2024"
152,MA,Martha's Vineyard,Dukes,October 1,May 31,$ 196,$ 92,"October 1, 2024"
152,MA,Martha's Vineyard,Dukes,June 1,September 30,$ 462,$ 92,"October 1, 2024"
153,MA,Nantucket,Nantucket,October 1,May 31,$ 175,$ 92,"October 1, 2024"
153,MA,Nantucket,Nantucket,June 1,September 30,$ 471,$ 92,"October 1, 2024"
154,MA,Northampton,Hampshire,,,$ 157,$ 80,"October 1, 2024"
155,MA,Pittsfield,Berkshire,October 1,June 30,$ 136,$ 86,"October 1, 2024"
155,MA,Pittsfield,Berkshire,July 1,August 31,$ 178,$ 86,"October 1, 2024"
155,MA,Pittsfield,Berkshire,September 1,September 30,$ 136,$ 86,"October 1, 2024"
156,MA,Plymouth / Taunton / New Bedford,Plymouth / Bristol,,,$ 126,$ 80,"October 1, 2024"
157,MA,Quincy,Norfolk,October 1,October 31,$ 175,$ 80,"October 1, 2024"
157,MA,Quincy,Norfolk,November 1,April 30,$ 139,$ 80,"October 1, 2024"
157,MA,Quincy,Norfolk,May 1,September 30,$ 175,$ 80,"October 1, 2024"
158,MA,Springfield,Hampden,,,$ 128,$ 74,"October 1, 2024"
160,MA,Worcester,Worcester,,,$ 135,$ 80,"October 1, 2024"
161,MD,Aberdeen / Bel Air / Belcamp,Harford,,,$ 113,$ 74,"October 1, 2024"
162,MD,Annapolis,Anne Arundel,October 1,October 31,$ 161,$ 80,"October 1, 2024"
162,MD,Annapolis,Anne Arundel,November 1,April 30,$ 125,$ 80,"October 1, 2024"
162,MD,Annapolis,Anne Arundel,May 1,September 30,$ 161,$ 80,"October 1, 2024"
163,MD,Baltimore City,Baltimore City,,,$ 150,$ 86,"October 1, 2024"
164,MD,Cambridge / St. Michaels,Dorchester / Talbot,October 1,May 31,$ 145,$ 80,"October 1, 2024"
164,MD,Cambridge / St. Michaels,Dorchester / Talbot,June 1,August 31,$ 186,$ 80,"October 1, 2024"
164,MD,Cambridge / St. Michaels,Dorchester / Talbot,September 1,September 30,$ 145,$ 80,"October 1, 2024"
473,MD,Centreville,Queen Anne,October 1,October 31,$ 154,$ 74,"October 1, 2024"
473,MD,Centreville,Queen Anne,November 1,April 30,$ 121,$ 74,"October 1, 2024"
473,MD,Centreville,Queen Anne,May 1,September 30,$ 154,$ 74,"October 1, 2024"
165,MD,Columbia,Howard,,,$ 113,$ 86,"October 1, 2024"
170,MD,Ocean City,Worcester,October 1,May 31,$ 115,$ 80,"October 1, 2024"
170,MD,Ocean City,Worcester,June 1,August 31,$ 295,$ 80,"October 1, 2024"
170,MD,Ocean City,Worcester,September 1,September 30,$ 115,$ 80,"October 1, 2024"
171,ME,Bar Harbor / Rockport,Hancock / Knox,October 1,October 31,$ 264,$ 92,"October 1, 2024"
171,ME,Bar Harbor / Rockport,Hancock / Knox,November 1,April 30,$ 128,$ 92,"October 1, 2024"
171,ME,Bar Harbor / Rockport,Hancock / Knox,May 1,June 30,$ 209,$ 92,"October 1, 2024"
171,ME,Bar Harbor / Rockport,Hancock / Knox,July 1,August 31,$ 304,$ 92,"October 1, 2024"
171,ME,Bar Harbor / Rockport,Hancock / Knox,September 1,September 30,$ 264,$ 92,"October 1, 2024"
172,ME,Kennebunk / Kittery / Sanford,York ,October 1,October 31,$ 153,$ 86,"October 1, 2024"
172,ME,Kennebunk / Kittery / Sanford,York ,November 1,June 30,$ 119,$ 86,"October 1, 2024"
172,ME,Kennebunk / Kittery / Sanford,York ,July 1,August 31,$ 201,$ 86,"October 1, 2024"
172,ME,Kennebunk / Kittery / Sanford,York ,September 1,September 30,$ 153,$ 86,"October 1, 2024"
173,ME,Portland,Cumberland / Sagadahoc,October 1,October 31,$ 199,$ 80,"October 1, 2024"
173,ME,Portland,Cumberland / Sagadahoc,November 1,May 31,$ 114,$ 80,"October 1, 2024"
173,ME,Portland,Cumberland / Sagadahoc,June 1,August 31,$ 211,$ 80,"October 1, 2024"
173,ME,Portland,Cumberland / Sagadahoc,September 1,September 30,$ 199,$ 80,"October 1, 2024"
175,MI,Ann Arbor,Washtenaw,October 1,March 31,$ 125,$ 80,"October 1, 2024"
175,MI,Ann Arbor,Washtenaw,April 1,August 31,$ 146,$ 80,"October 1, 2024"
175,MI,Ann Arbor,Washtenaw,September 1,September 30,$ 125,$ 80,"October 1, 2024"
178,MI,Detroit,Wayne,,,$ 152,$ 74,"October 1, 2024"
183,MI,Grand Rapids,Kent,,,$ 119,$ 80,"October 1, 2024"
184,MI,Holland,Ottawa,October 1,April 30,$ 116,$ 74,"October 1, 2024"
184,MI,Holland,Ottawa,May 1,August 31,$ 157,$ 74,"October 1, 2024"
184,MI,Holland,Ottawa,September 1,September 30,$ 116,$ 74,"October 1, 2024"
187,MI,Mackinac Island,Mackinac,October 1,June 30,$ 120,$ 86,"October 1, 2024"
187,MI,Mackinac Island,Mackinac,July 1,August 31,$ 195,$ 86,"October 1, 2024"
187,MI,Mackinac Island,Mackinac,September 1,September 30,$ 120,$ 86,"October 1, 2024"
188,MI,Midland,Midland,,,$ 120,$ 74,"October 1, 2024"
190,MI,Muskegon,Muskegon,October 1,May 31,$ 110,$ 68,"October 1, 2024"
190,MI,Muskegon,Muskegon,June 1,August 31,$ 149,$ 68,"October 1, 2024"
190,MI,Muskegon,Muskegon,September 1,September 30,$ 110,$ 68,"October 1, 2024"
192,MI,Petoskey,Emmet,October 1,October 31,$ 171,$ 86,"October 1, 2024"
192,MI,Petoskey,Emmet,November 1,May 31,$ 116,$ 86,"October 1, 2024"
192,MI,Petoskey,Emmet,June 1,August 31,$ 220,$ 86,"October 1, 2024"
192,MI,Petoskey,Emmet,September 1,September 30,$ 171,$ 86,"October 1, 2024"
193,MI,Pontiac / Auburn Hills ,Oakland,,,$ 116,$ 80,"October 1, 2024"
195,MI,South Haven,Van Buren,October 1,May 31,$ 110,$ 68,"October 1, 2024"
195,MI,South Haven,Van Buren,June 1,August 31,$ 142,$ 68,"October 1, 2024"
195,MI,South Haven,Van Buren,September 1,September 30,$ 110,$ 68,"October 1, 2024"
196,MI,Traverse City,Grand Traverse,October 1,June 30,$ 134,$ 80,"October 1, 2024"
196,MI,Traverse City,Grand Traverse,July 1,August 31,$ 235,$ 80,"October 1, 2024"
196,MI,Traverse City,Grand Traverse,September 1,September 30,$ 134,$ 80,"October 1, 2024"
199,MN,Duluth,St. Louis,October 1,October 31,$ 220,$ 86,"October 1, 2024"
199,MN,Duluth,St. Louis,November 1,May 31,$ 159,$ 86,"October 1, 2024"
199,MN,Duluth,St. Louis,June 1,September 30,$ 220,$ 86,"October 1, 2024"
201,MN,Minneapolis / St. Paul,Hennepin / Ramsey,,,$ 148,$ 92,"October 1, 2024"
202,MN,Rochester,Olmsted,,,$ 127,$ 80,"October 1, 2024"
204,MO,Kansas City,Jackson / Clay / Cass / Platte,,,$ 135,$ 80,"October 1, 2024"
207,MO,St. Louis,St. Louis / St. Louis City / St. Charles,,,$ 150,$ 86,"October 1, 2024"
477,MS,Oxford,Lafayette,,,$ 127,$ 68,"October 1, 2024"
447,MS,Southaven,Desoto,,,$ 126,$ 68,"October 1, 2024"
211,MS,Starkville ,Oktibbeha,,,$ 125,$ 68,"October 1, 2024"
215,MT,Big Sky / West Yellowstone/Gardiner,Gallatin/Park,October 1,May 31,$ 176,$ 80,"October 1, 2024"
215,MT,Big Sky / West Yellowstone/Gardiner,Gallatin/Park,June 1,September 30,$ 310,$ 80,"October 1, 2024"
426,MT,Helena,Lewis and Clark,,,$ 132,$ 74,"October 1, 2024"
496,MT,Kalispell/Whitefish,Flathead,October 1,June 30,$ 124,$ 80,"October 1, 2024"
496,MT,Kalispell/Whitefish,Flathead,July 1,September 30,$ 232,$ 80,"October 1, 2024"
213,MT,Missoula,Missoula,October 1,May 31,$ 130,$ 74,"October 1, 2024"
213,MT,Missoula,Missoula,June 1,September 30,$ 195,$ 74,"October 1, 2024"
216,NC,Asheville ,Buncombe,October 1,December 31,$ 141,$ 80,"October 1, 2024"
216,NC,Asheville ,Buncombe,January 1,September 30,$ 120,$ 80,"October 1, 2024"
217,NC,Atlantic Beach / Morehead City,Carteret,October 1,April 30,$ 123,$ 74,"October 1, 2024"
217,NC,Atlantic Beach / Morehead City,Carteret,May 1,August 31,$ 178,$ 74,"October 1, 2024"
217,NC,Atlantic Beach / Morehead City,Carteret,September 1,September 30,$ 123,$ 74,"October 1, 2024"
218,NC,Chapel Hill,Orange,,,$ 140,$ 80,"October 1, 2024"
219,NC,Charlotte,Mecklenburg,,,$ 131,$ 80,"October 1, 2024"
221,NC,Durham,Durham,,,$ 121,$ 74,"October 1, 2024"
464,NC,Fayetteville,Cumberland,,,$ 124,$ 68,"October 1, 2024"
222,NC,Greensboro,Guilford,October 1,October 31,$ 123,$ 74,"October 1, 2024"
222,NC,Greensboro,Guilford,November 1,February 28,$ 112,$ 74,"October 1, 2024"
222,NC,Greensboro,Guilford,March 1,September 30,$ 123,$ 74,"October 1, 2024"
224,NC,Kill Devil Hills,Dare,October 1,March 31,$ 133,$ 74,"October 1, 2024"
224,NC,Kill Devil Hills,Dare,April 1,May 31,$ 190,$ 74,"October 1, 2024"
224,NC,Kill Devil Hills,Dare,June 1,August 31,$ 254,$ 74,"October 1, 2024"
224,NC,Kill Devil Hills,Dare,September 1,September 30,$ 133,$ 74,"October 1, 2024"
227,NC,Raleigh,Wake,,,$ 131,$ 74,"October 1, 2024"
229,NC,Wilmington,New Hanover,October 1,October 31,$ 147,$ 74,"October 1, 2024"
229,NC,Wilmington,New Hanover,November 1,February 28,$ 110,$ 74,"October 1, 2024"
229,NC,Wilmington,New Hanover,March 1,September 30,$ 147,$ 74,"October 1, 2024"
231,NE,Omaha,Douglas,,,$ 122,$ 80,"October 1, 2024"
232,NH,Concord,Merrimack,,,$ 124,$ 74,"October 1, 2024"
233,NH,Conway,Caroll,October 1,February 28,$ 144,$ 80,"October 1, 2024"
233,NH,Conway,Caroll,March 1,June 30,$ 118,$ 80,"October 1, 2024"
233,NH,Conway,Caroll,July 1,August 31,$ 161,$ 80,"October 1, 2024"
233,NH,Conway,Caroll,September 1,September 30,$ 144,$ 80,"October 1, 2024"
234,NH,Durham,Strafford,October 1,June 30,$ 125,$ 74,"October 1, 2024"
234,NH,Durham,Strafford,July 1,August 31,$ 152,$ 74,"October 1, 2024"
234,NH,Durham,Strafford,September 1,September 30,$ 125,$ 74,"October 1, 2024"
235,NH,Laconia,Belknap,October 1,October 31,$ 182,$ 74,"October 1, 2024"
235,NH,Laconia,Belknap,November 1,May 31,$ 140,$ 74,"October 1, 2024"
235,NH,Laconia,Belknap,June 1,September 30,$ 182,$ 74,"October 1, 2024"
236,NH,Lebanon / Lincoln / West Lebanon,Grafton,October 1,October 31,$ 177,$ 74,"October 1, 2024"
236,NH,Lebanon / Lincoln / West Lebanon,Grafton,November 1,May 31,$ 142,$ 74,"October 1, 2024"
236,NH,Lebanon / Lincoln / West Lebanon,Grafton,June 1,September 30,$ 177,$ 74,"October 1, 2024"
237,NH,Manchester,Hillsborough,,,$ 130,$ 74,"October 1, 2024"
238,NH,Portsmouth,Rockingham,October 1,October 31,$ 171,$ 74,"October 1, 2024"
238,NH,Portsmouth,Rockingham,November 1,June 30,$ 129,$ 74,"October 1, 2024"
238,NH,Portsmouth,Rockingham,July 1,August 31,$ 192,$ 74,"October 1, 2024"
238,NH,Portsmouth,Rockingham,September 1,September 30,$ 171,$ 74,"October 1, 2024"
241,NJ,Cherry Hill / Moorestown,Camden / Burlington,,,$ 112,$ 80,"October 1, 2024"
242,NJ,Eatontown / Freehold,Monmouth,,,$ 146,$ 86,"October 1, 2024"
243,NJ,Edison / Piscataway,Middlesex ,,,$ 122,$ 80,"October 1, 2024"
244,NJ,Flemington,Hunterdon,,,$ 124,$ 80,"October 1, 2024"
246,NJ,Newark,Essex / Bergen / Hudson / Passaic,,,$ 156,$ 86,"October 1, 2024"
247,NJ,Parsippany,Morris,,,$ 143,$ 80,"October 1, 2024"
249,NJ,Princeton / Trenton,Mercer,,,$ 138,$ 86,"October 1, 2024"
248,NJ,Somerset,Somerset,,,$ 138,$ 80,"October 1, 2024"
250,NJ,Springfield / Cranford / New Providence,Union,,,$ 139,$ 80,"October 1, 2024"
251,NJ,Toms River,Ocean,October 1,June 30,$ 166,$ 74,"October 1, 2024"
251,NJ,Toms River,Ocean,July 1,August 31,$ 213,$ 74,"October 1, 2024"
251,NJ,Toms River,Ocean,September 1,September 30,$ 166,$ 74,"October 1, 2024"
252,NM,Albuquerque,Bernalillo,,,$ 144,$ 80,"October 1, 2024"
479,NM,Carlsbad,Eddy,,,$ 155,$ 74,"October 1, 2024"
254,NM,Santa Fe,Santa Fe,October 1,October 31,$ 167,$ 80,"October 1, 2024"
254,NM,Santa Fe,Santa Fe,November 1,December 31,$ 142,$ 80,"October 1, 2024"
254,NM,Santa Fe,Santa Fe,January 1,February 28,$ 122,$ 80,"October 1, 2024"
254,NM,Santa Fe,Santa Fe,March 1,September 30,$ 167,$ 80,"October 1, 2024"
423,NM,Taos,Taos,,,$ 128,$ 74,"October 1, 2024"
255,NV,Incline Village / Reno / Sparks,Washoe,October 1,June 30,$ 138,$ 80,"October 1, 2024"
255,NV,Incline Village / Reno / Sparks,Washoe,July 1,August 31,$ 184,$ 80,"October 1, 2024"
255,NV,Incline Village / Reno / Sparks,Washoe,September 1,September 30,$ 138,$ 80,"October 1, 2024"
256,NV,Las Vegas,Clark,October 1,December 31,$ 126,$ 86,"October 1, 2024"
256,NV,Las Vegas,Clark,January 1,March 31,$ 159,$ 86,"October 1, 2024"
256,NV,Las Vegas,Clark,April 1,September 30,$ 126,$ 86,"October 1, 2024"
258,NY,Albany,Albany,,,$ 117,$ 86,"October 1, 2024"
269,NY,Binghamton,Broome,,,$ 117,$ 74,"October 1, 2024"
260,NY,Buffalo,Erie,October 1,June 30,$ 126,$ 80,"October 1, 2024"
260,NY,Buffalo,Erie,July 1,August 31,$ 139,$ 80,"October 1, 2024"
260,NY,Buffalo,Erie,September 1,September 30,$ 126,$ 80,"October 1, 2024"
261,NY,Floral Park / Garden City / Great Neck,Nassau,,,$ 164,$ 86,"October 1, 2024"
262,NY,Glens Falls,Warren,October 1,June 30,$ 117,$ 86,"October 1, 2024"
262,NY,Glens Falls,Warren,July 1,August 31,$ 186,$ 86,"October 1, 2024"
262,NY,Glens Falls,Warren,September 1,September 30,$ 117,$ 86,"October 1, 2024"
277,NY,Ithaca,Tompkins,,,$ 144,$ 80,"October 1, 2024"
264,NY,Kingston,Ulster,,,$ 139,$ 86,"October 1, 2024"
265,NY,Lake Placid,Essex,October 1,February 28,$ 165,$ 86,"October 1, 2024"
265,NY,Lake Placid,Essex,March 1,June 30,$ 144,$ 86,"October 1, 2024"
265,NY,Lake Placid,Essex,July 1,August 31,$ 238,$ 86,"October 1, 2024"
265,NY,Lake Placid,Essex,September 1,September 30,$ 165,$ 86,"October 1, 2024"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,October 1,December 31,$ 342,$ 92,"October 1, 2024"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,January 1,February 28,$ 179,$ 92,"October 1, 2024"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,March 1,June 30,$ 281,$ 92,"October 1, 2024"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,July 1,August 31,$ 237,$ 92,"October 1, 2024"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,September 1,September 30,$ 342,$ 92,"October 1, 2024"
267,NY,Niagara Falls,Niagara,October 1,May 31,$ 110,$ 80,"October 1, 2024"
267,NY,Niagara Falls,Niagara,June 1,August 31,$ 142,$ 80,"October 1, 2024"
267,NY,Niagara Falls,Niagara,September 1,September 30,$ 110,$ 80,"October 1, 2024"
268,NY,Nyack / Palisades,Rockland,,,$ 129,$ 80,"October 1, 2024"
270,NY,Poughkeepsie,Dutchess,,,$ 115,$ 80,"October 1, 2024"
271,NY,Riverhead / Ronkonkoma / Melville,Suffolk,,,$ 155,$ 86,"October 1, 2024"
272,NY,Rochester,Monroe,,,$ 132,$ 80,"October 1, 2024"
273,NY,Saratoga Springs / Schenectady,Saratoga / Schenectady,October 1,June 30,$ 126,$ 80,"October 1, 2024"
273,NY,Saratoga Springs / Schenectady,Saratoga / Schenectady,July 1,August 31,$ 214,$ 80,"October 1, 2024"
273,NY,Saratoga Springs / Schenectady,Saratoga / Schenectady,September 1,September 30,$ 126,$ 80,"October 1, 2024"
274,NY,Syracuse / Oswego,Onondaga / Oswego,,,$ 122,$ 80,"October 1, 2024"
275,NY,Tarrytown / White Plains / New Rochelle,Westchester,,,$ 161,$ 92,"October 1, 2024"
276,NY,Troy ,Rensselaer,,,$ 121,$ 80,"October 1, 2024"
278,NY,West Point,Orange,,,$ 123,$ 80,"October 1, 2024"
282,OH,Cincinnati,Hamilton / Clermont,,,$ 163,$ 86,"October 1, 2024"
283,OH,Cleveland,Cuyahoga,,,$ 159,$ 80,"October 1, 2024"
284,OH,Columbus,Franklin,,,$ 131,$ 80,"October 1, 2024"
285,OH,Dayton / Fairborn,Greene / Montgomery,,,$ 115,$ 74,"October 1, 2024"
287,OH,Hamilton,Butler / Warren,,,$ 124,$ 74,"October 1, 2024"
280,OH,Sandusky,Erie,October 1,November 30,$ 116,$ 68,"October 1, 2024"
280,OH,Sandusky,Erie,December 1,August 31,$ 144,$ 68,"October 1, 2024"
280,OH,Sandusky,Erie,September 1,September 30,$ 116,$ 68,"October 1, 2024"
295,OK,Oklahoma City,Oklahoma,,,$ 116,$ 80,"October 1, 2024"
298,OR,Beaverton,Washington,,,$ 132,$ 80,"October 1, 2024"
299,OR,Bend,Deschutes,October 1,May 31,$ 125,$ 86,"October 1, 2024"
299,OR,Bend,Deschutes,June 1,August 31,$ 192,$ 86,"October 1, 2024"
299,OR,Bend,Deschutes,September 1,September 30,$ 125,$ 86,"October 1, 2024"
300,OR,Clackamas,Clackamas,,,$ 136,$ 80,"October 1, 2024"
302,OR,Eugene / Florence,Lane,October 1,May 31,$ 132,$ 80,"October 1, 2024"
302,OR,Eugene / Florence,Lane,June 1,July 31,$ 192,$ 80,"October 1, 2024"
302,OR,Eugene / Florence,Lane,August 1,September 30,$ 162,$ 80,"October 1, 2024"
304,OR,Lincoln City,Lincoln,October 1,June 30,$ 120,$ 92,"October 1, 2024"
304,OR,Lincoln City,Lincoln,July 1,August 31,$ 167,$ 92,"October 1, 2024"
304,OR,Lincoln City,Lincoln,September 1,September 30,$ 120,$ 92,"October 1, 2024"
305,OR,Portland,Multnomah,,,$ 155,$ 86,"October 1, 2024"
306,OR,Seaside,Clatsop,October 1,June 30,$ 141,$ 86,"October 1, 2024"
306,OR,Seaside,Clatsop,July 1,August 31,$ 236,$ 86,"October 1, 2024"
306,OR,Seaside,Clatsop,September 1,September 30,$ 141,$ 86,"October 1, 2024"
307,PA,Allentown / Easton / Bethlehem,Lehigh / Northampton,,,$ 115,$ 74,"October 1, 2024"
313,PA,Bucks,Bucks,,,$ 119,$ 80,"October 1, 2024"
309,PA,Chester / Radnor / Essington,Delaware,,,$ 127,$ 80,"October 1, 2024"
311,PA,Gettysburg,Adams,October 1,October 31,$ 122,$ 68,"October 1, 2024"
311,PA,Gettysburg,Adams,November 1,March 31,$ 110,$ 68,"October 1, 2024"
311,PA,Gettysburg,Adams,April 1,September 30,$ 122,$ 68,"October 1, 2024"
312,PA,Harrisburg,Dauphin County excluding Hershey,,,$ 124,$ 74,"October 1, 2024"
489,PA,Hershey,Hershey,October 1,May 31,$ 145,$ 80,"October 1, 2024"
489,PA,Hershey,Hershey,June 1,August 31,$ 196,$ 80,"October 1, 2024"
489,PA,Hershey,Hershey,September 1,September 30,$ 145,$ 80,"October 1, 2024"
314,PA,Lancaster,Lancaster,,,$ 123,$ 74,"October 1, 2024"
315,PA,Malvern / Frazer / Berwyn,Chester,,,$ 118,$ 80,"October 1, 2024"
435,PA,Montgomery,Montgomery,,,$ 126,$ 80,"October 1, 2024"
317,PA,Philadelphia,Philadelphia,October 1,November 30,$ 218,$ 92,"October 1, 2024"
317,PA,Philadelphia,Philadelphia,December 1,March 31,$ 156,$ 92,"October 1, 2024"
317,PA,Philadelphia,Philadelphia,April 1,August 31,$ 187,$ 92,"October 1, 2024"
317,PA,Philadelphia,Philadelphia,September 1,September 30,$ 218,$ 92,"October 1, 2024"
318,PA,Pittsburgh,Allegheny,,,$ 138,$ 80,"October 1, 2024"
319,PA,Reading,Berks,,,$ 117,$ 74,"October 1, 2024"
321,PA,State College ,Centre,,,$ 124,$ 74,"October 1, 2024"
323,RI,Jamestown / Middletown / Newport,Newport ,October 1,October 31,$ 218,$ 80,"October 1, 2024"
323,RI,Jamestown / Middletown / Newport,Newport ,November 1,May 31,$ 141,$ 80,"October 1, 2024"
323,RI,Jamestown / Middletown / Newport,Newport ,June 1,August 31,$ 268,$ 80,"October 1, 2024"
323,RI,Jamestown / Middletown / Newport,Newport ,September 1,September 30,$ 218,$ 80,"October 1, 2024"
325,RI,Providence / Bristol,Providence / Bristol,,,$ 154,$ 80,"October 1, 2024"
326,SC,Charleston,Charleston / Berkeley / Dorchester,October 1,October 31,$ 244,$ 92,"October 1, 2024"
326,SC,Charleston,Charleston / Berkeley / Dorchester,November 1,February 28,$ 218,$ 92,"October 1, 2024"
326,SC,Charleston,Charleston / Berkeley / Dorchester,March 1,May 31,$ 288,$ 92,"October 1, 2024"
326,SC,Charleston,Charleston / Berkeley / Dorchester,June 1,September 30,$ 244,$ 92,"October 1, 2024"
327,SC,Columbia,Richland / Lexington,,,$ 115,$ 74,"October 1, 2024"
329,SC,Hilton Head,Beaufort,October 1,October 31,$ 163,$ 80,"October 1, 2024"
329,SC,Hilton Head,Beaufort,November 1,February 28,$ 118,$ 80,"October 1, 2024"
329,SC,Hilton Head,Beaufort,March 1,May 31,$ 193,$ 80,"October 1, 2024"
329,SC,Hilton Head,Beaufort,June 1,August 31,$ 215,$ 80,"October 1, 2024"
329,SC,Hilton Head,Beaufort,September 1,September 30,$ 163,$ 80,"October 1, 2024"
330,SC,Myrtle Beach,Horry,October 1,March 31,$ 110,$ 74,"October 1, 2024"
330,SC,Myrtle Beach,Horry,April 1,May 31,$ 132,$ 74,"October 1, 2024"
330,SC,Myrtle Beach,Horry,June 1,August 31,$ 182,$ 74,"October 1, 2024"
330,SC,Myrtle Beach,Horry,September 1,September 30,$ 110,$ 74,"October 1, 2024"
334,SD,Deadwood / Spearfish ,Lawrence,October 1,October 31,$ 140,$ 80,"October 1, 2024"
334,SD,Deadwood / Spearfish ,Lawrence,November 1,April 30,$ 110,$ 80,"October 1, 2024"
334,SD,Deadwood / Spearfish ,Lawrence,May 1,September 30,$ 140,$ 80,"October 1, 2024"
332,SD,Hot Springs,Fall River / Custer,October 1,May 31,$ 110,$ 74,"October 1, 2024"
332,SD,Hot Springs,Fall River / Custer,June 1,September 30,$ 161,$ 74,"October 1, 2024"
333,SD,Rapid City,Pennington,October 1,May 31,$ 110,$ 74,"October 1, 2024"
333,SD,Rapid City,Pennington,June 1,August 31,$ 158,$ 74,"October 1, 2024"
333,SD,Rapid City,Pennington,September 1,September 30,$ 110,$ 74,"October 1, 2024"
335,TN,Brentwood / Franklin,Williamson,,,$ 130,$ 86,"October 1, 2024"
336,TN,Chattanooga ,Hamilton,,,$ 117,$ 74,"October 1, 2024"
338,TN,Knoxville,Knox,,,$ 119,$ 74,"October 1, 2024"
339,TN,Memphis,Shelby,,,$ 129,$ 74,"October 1, 2024"
340,TN,Nashville,Davidson,October 1,October 31,$ 248,$ 86,"October 1, 2024"
340,TN,Nashville,Davidson,November 1,August 31,$ 217,$ 86,"October 1, 2024"
340,TN,Nashville,Davidson,September 1,September 30,$ 248,$ 86,"October 1, 2024"
342,TX,Arlington / Fort Worth / Grapevine,Tarrant County / City of Grapevine,,,$ 181,$ 80,"October 1, 2024"
343,TX,Austin,Travis,October 1,December 31,$ 173,$ 80,"October 1, 2024"
343,TX,Austin,Travis,January 1,March 31,$ 187,$ 80,"October 1, 2024"
343,TX,Austin,Travis,April 1,September 30,$ 173,$ 80,"October 1, 2024"
486,TX,Big Spring,Howard,,,$ 114,$ 68,"October 1, 2024"
346,TX,Dallas,Dallas ,October 1,December 31,$ 170,$ 80,"October 1, 2024"
346,TX,Dallas,Dallas ,January 1,March 31,$ 191,$ 80,"October 1, 2024"
346,TX,Dallas,Dallas ,April 1,September 30,$ 170,$ 80,"October 1, 2024"
348,TX,Galveston,Galveston,October 1,May 31,$ 111,$ 74,"October 1, 2024"
348,TX,Galveston,Galveston,June 1,July 31,$ 146,$ 74,"October 1, 2024"
348,TX,Galveston,Galveston,August 1,September 30,$ 111,$ 74,"October 1, 2024"
350,TX,Houston,Montgomery / Fort Bend / Harris,,,$ 128,$ 80,"October 1, 2024"
471,TX,Midland / Odessa,Midland / Andrews / Ector / Martin,October 1,October 31,$ 132,$ 74,"October 1, 2024"
471,TX,Midland / Odessa,Midland / Andrews / Ector / Martin,November 1,January 31,$ 118,$ 74,"October 1, 2024"
471,TX,Midland / Odessa,Midland / Andrews / Ector / Martin,February 1,September 30,$ 132,$ 74,"October 1, 2024"
492,TX,Pecos,Reeves,,,$ 121,$ 74,"October 1, 2024"
354,TX,Plano,Collin,,,$ 123,$ 80,"October 1, 2024"
356,TX,San Antonio,Bexar,October 1,January 31,$ 137,$ 74,"October 1, 2024"
356,TX,San Antonio,Bexar,February 1,March 31,$ 161,$ 74,"October 1, 2024"
356,TX,San Antonio,Bexar,April 1,September 30,$ 137,$ 74,"October 1, 2024"
357,TX,South Padre Island,Cameron,October 1,February 28,$ 118,$ 74,"October 1, 2024"
357,TX,South Padre Island,Cameron,March 1,July 31,$ 140,$ 74,"October 1, 2024"
357,TX,South Padre Island,Cameron,August 1,September 30,$ 118,$ 74,"October 1, 2024"
474,UT,Moab,Grand,October 1,October 31,$ 221,$ 86,"October 1, 2024"
474,UT,Moab,Grand,November 1,February 28,$ 110,$ 86,"October 1, 2024"
474,UT,Moab,Grand,March 1,June 30,$ 212,$ 86,"October 1, 2024"
474,UT,Moab,Grand,July 1,August 31,$ 166,$ 86,"October 1, 2024"
474,UT,Moab,Grand,September 1,September 30,$ 221,$ 86,"October 1, 2024"
360,UT,Park City,Summit,October 1,November 30,$ 221,$ 92,"October 1, 2024"
360,UT,Park City,Summit,December 1,March 31,$ 483,$ 92,"October 1, 2024"
360,UT,Park City,Summit,April 1,September 30,$ 221,$ 92,"October 1, 2024"
361,UT,Provo,Utah,,,$ 117,$ 74,"October 1, 2024"
362,UT,Salt Lake City,Salt Lake / Tooele,,,$ 142,$ 80,"October 1, 2024"
459,VA,Blacksburg,Montgomery,,,$ 122,$ 68,"October 1, 2024"
363,VA,Charlottesville,City of Charlottesville / Albemarle,,,$ 136,$ 80,"October 1, 2024"
428,VA,Loudoun,Loudoun,,,$ 115,$ 80,"October 1, 2024"
365,VA,Lynchburg,Campbell / Lynchburg City,October 1,May 31,$ 115,$ 68,"October 1, 2024"
