ID,STATE,DESTINATION,COUNTY/LOCATION DEFINED,SEASON BEGIN,SEASON END,Lodging Rate,M&IE,Effective Date
361,UT,Provo,Utah,,,$ 91,$ 59,"October 1, 2015"
362,UT,Salt Lake City,Salt Lake / Tooele,October 1,December 31,$ 108,$ 59,"October 1, 2015"
362,UT,Salt Lake City,Salt Lake / Tooele,January 1,March 31,$ 123,$ 59,"October 1, 2015"
362,UT,Salt Lake City,Salt Lake / Tooele,April 1,September 30,$ 108,$ 59,"October 1, 2015"
458,VA,Abingdon,Washington,,,$ 98,$ 69,"October 1, 2015"
459,VA,Blacksburg,Montgomery,,,$ 100,$ 59,"October 1, 2015"
363,VA,Charlottesville,City of Charlottesville / Albemarle / Greene,,,$ 128,$ 69,"October 1, 2015"
428,VA,Loudoun,Loudoun,,,$ 97,$ 59,"October 1, 2015"
365,VA,Lynchburg,Campbell / Lynchburg City,,,$ 94,$ 59,"October 1, 2015"
368,VA,Richmond,City of Richmond,,,$ 121,$ 64,"October 1, 2015"
369,VA,Roanoke,City limits of Roanoke,,,$ 104,$ 59,"October 1, 2015"
371,VA,Virginia Beach,City of Virginia Beach,October 1,May 31,$ 96,$ 59,"October 1, 2015"
371,VA,Virginia Beach,City of Virginia Beach,June 1,August 31,$ 176,$ 59,"October 1, 2015"
371,VA,Virginia Beach,City of Virginia Beach,September 1,September 30,$ 96,$ 59,"October 1, 2015"
372,VA,Wallops Island,Accomack,October 1,June 30,$ 99,$ 64,"October 1, 2015"
372,VA,Wallops Island,Accomack,July 1,August 31,$ 180,$ 64,"October 1, 2015"
372,VA,Wallops Island,Accomack,September 1,September 30,$ 99,$ 64,"October 1, 2015"
373,VA,Warrenton ,Fauquier,,,$ 98,$ 59,"October 1, 2015"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,October 1,February 29,$ 89,$ 64,"October 1, 2015"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,March 1,August 31,$ 96,$ 64,"October 1, 2015"
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,September 1,September 30,$ 89,$ 64,"October 1, 2015"
377,VT,Burlington / St. Albans / Middlebury,Chittenden / Franklin / Addison,October 1,October 31,$ 128,$ 64,"October 1, 2015"
377,VT,Burlington / St. Albans / Middlebury,Chittenden / Franklin / Addison,November 1,April 30,$ 104,$ 64,"October 1, 2015"
377,VT,Burlington / St. Albans / Middlebury,Chittenden / Franklin / Addison,May 1,September 30,$ 128,$ 64,"October 1, 2015"
378,VT,Manchester,Bennington,October 1,October 31,$ 119,$ 69,"October 1, 2015"
378,VT,Manchester,Bennington,November 1,June 30,$ 98,$ 69,"October 1, 2015"
378,VT,Manchester,Bennington,July 1,September 30,$ 119,$ 69,"October 1, 2015"
379,VT,Montpelier,Washington,,,$ 115,$ 74,"October 1, 2015"
380,VT,Stowe ,Lamoille,October 1,October 31,$ 136,$ 74,"October 1, 2015"
380,VT,Stowe ,Lamoille,November 1,June 30,$ 119,$ 74,"October 1, 2015"
380,VT,Stowe ,Lamoille,July 1,September 30,$ 136,$ 74,"October 1, 2015"
381,VT,White River Junction,Windsor,,,$ 100,$ 69,"October 1, 2015"
384,WA,Everett / Lynnwood,Snohomish,,,$ 113,$ 64,"October 1, 2015"
385,WA,Ocean Shores,Grays Harbor,October 1,June 30,$ 89,$ 69,"October 1, 2015"
385,WA,Ocean Shores,Grays Harbor,July 1,August 31,$ 110,$ 69,"October 1, 2015"
385,WA,Ocean Shores,Grays Harbor,September 1,September 30,$ 89,$ 69,"October 1, 2015"
386,WA,Olympia / Tumwater,Thurston,,,$ 99,$ 69,"October 1, 2015"
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,October 1,June 30,$ 100,$ 74,"October 1, 2015"
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,July 1,August 31,$ 137,$ 74,"October 1, 2015"
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,September 1,September 30,$ 100,$ 74,"October 1, 2015"
475,WA,Richland / Pasco,Benton / Franklin,,,$ 94,$ 59,"October 1, 2015"
389,WA,Seattle,King,October 1,October 31,$ 202,$ 74,"October 1, 2015"
389,WA,Seattle,King,November 1,April 30,$ 157,$ 74,"October 1, 2015"
389,WA,Seattle,King,May 1,September 30,$ 202,$ 74,"October 1, 2015"
390,WA,Spokane,Spokane,,,$ 96,$ 64,"October 1, 2015"
391,WA,Tacoma,Pierce,,,$ 112,$ 64,"October 1, 2015"
392,WA,Vancouver,Clark / Cowlitz / Skamania,,,$ 151,$ 64,"October 1, 2015"
412,WI,Appleton,Outagamie,,,$ 92,$ 64,"October 1, 2015"
393,WI,Brookfield / Racine,Waukesha / Racine,,,$ 97,$ 59,"October 1, 2015"
396,WI,Madison,Dane,October 1,October 31,$ 127,$ 59,"October 1, 2015"
396,WI,Madison,Dane,November 1,August 31,$ 105,$ 59,"October 1, 2015"
396,WI,Madison,Dane,September 1,September 30,$ 127,$ 59,"October 1, 2015"
397,WI,Milwaukee,Milwaukee,,,$ 115,$ 64,"October 1, 2015"
399,WI,Sheboygan,Sheboygan ,October 1,May 31,$ 89,$ 59,"October 1, 2015"
399,WI,Sheboygan,Sheboygan ,June 1,August 31,$ 94,$ 59,"October 1, 2015"
399,WI,Sheboygan,Sheboygan ,September 1,September 30,$ 89,$ 59,"October 1, 2015"
400,WI,Sturgeon Bay,Door,October 1,June 30,$ 89,$ 54,"October 1, 2015"
400,WI,Sturgeon Bay,Door,July 1,August 31,$ 93,$ 54,"October 1, 2015"
400,WI,Sturgeon Bay,Door,September 1,September 30,$ 89,$ 54,"October 1, 2015"
401,WI,Wisconsin Dells,Columbia,October 1,May 31,$ 92,$ 59,"October 1, 2015"
401,WI,Wisconsin Dells,Columbia,June 1,September 30,$ 116,$ 59,"October 1, 2015"
403,WV,Charleston,Kanawha,,,$ 107,$ 54,"October 1, 2015"
405,WV,Morgantown,Monongalia,,,$ 102,$ 54,"October 1, 2015"
407,WV,Wheeling,Ohio,,,$ 119,$ 54,"October 1, 2015"
408,WY,Cody,Park,October 1,May 31,$ 102,$ 64,"October 1, 2015"
408,WY,Cody,Park,June 1,September 30,$ 139,$ 64,"October 1, 2015"
453,WY,Evanston / Rock Springs,Sweetwater / Uinta,,,$ 97,$ 59,"October 1, 2015"
449,WY,Gillette,Campbell,,,$ 104,$ 59,"October 1, 2015"
409,WY,Jackson / Pinedale,Teton / Sublette,October 1,May 31,$ 119,$ 74,"October 1, 2015"
409,WY,Jackson / Pinedale,Teton / Sublette,June 1,September 30,$ 179,$ 74,"October 1, 2015"
