ID,STATE,DESTINATION,COUNTY/LOCATION DEFINED,SEASON BEGIN,SEASON END,Lodging Rate,M&IE,Effective Date
149,MA,Burlington / Woburn,Middlesex less the city of Cambridge,November 1,April 30,$ 142,$ 69,"October 1, 2021"
149,MA,Burlington / Woburn,Middlesex less the city of Cambridge,May 1,September 30,$ 168,$ 69,"October 1, 2021"
150,MA,Falmouth,City limits of Falmouth,October 1,April 30,$ 134,$ 69,"October 1, 2021"
150,MA,Falmouth,City limits of Falmouth,May 1,June 30,$ 171,$ 69,"October 1, 2021"
150,MA,Falmouth,City limits of Falmouth,July 1,August 31,$ 273,$ 69,"October 1, 2021"
150,MA,Falmouth,City limits of Falmouth,September 1,September 30,$ 134,$ 69,"October 1, 2021"
151,MA,Hyannis,Barnstable less the city of Falmouth,October 1,June 30,$ 114,$ 69,"October 1, 2021"
151,MA,Hyannis,Barnstable less the city of Falmouth,July 1,August 31,$ 197,$ 69,"October 1, 2021"
151,MA,Hyannis,Barnstable less the city of Falmouth,September 1,September 30,$ 114,$ 69,"October 1, 2021"
152,MA,Martha's Vineyard,Dukes,October 1,May 31,$ 158,$ 79,"October 1, 2021"
152,MA,Martha's Vineyard,Dukes,June 1,September 30,$ 340,$ 79,"October 1, 2021"
153,MA,Nantucket,Nantucket,October 1,May 31,$ 163,$ 79,"October 1, 2021"
153,MA,Nantucket,Nantucket,June 1,September 30,$ 354,$ 79,"October 1, 2021"
154,MA,Northampton,Hampshire,,,$ 122,$ 69,"October 1, 2021"
155,MA,Pittsfield,Berkshire,October 1,May 31,$ 118,$ 64,"October 1, 2021"
155,MA,Pittsfield,Berkshire,June 1,August 31,$ 154,$ 64,"October 1, 2021"
155,MA,Pittsfield,Berkshire,September 1,September 30,$ 118,$ 64,"October 1, 2021"
156,MA,Plymouth / Taunton / New Bedford,Plymouth / Bristol,,,$ 113,$ 69,"October 1, 2021"
157,MA,Quincy,Norfolk,,,$ 150,$ 69,"October 1, 2021"
158,MA,Springfield,Hampden,,,$ 115,$ 64,"October 1, 2021"
160,MA,Worcester,Worcester,,,$ 125,$ 69,"October 1, 2021"
161,MD,Aberdeen / Bel Air / Belcamp,Harford,,,$ 104,$ 64,"October 1, 2021"
162,MD,Annapolis,Anne Arundel,October 1,October 31,$ 133,$ 69,"October 1, 2021"
162,MD,Annapolis,Anne Arundel,November 1,April 30,$ 106,$ 69,"October 1, 2021"
162,MD,Annapolis,Anne Arundel,May 1,September 30,$ 133,$ 69,"October 1, 2021"
163,MD,Baltimore City,Baltimore City,October 1,February 28,$ 137,$ 69,"October 1, 2021"
163,MD,Baltimore City,Baltimore City,March 1,June 30,$ 151,$ 69,"October 1, 2021"
163,MD,Baltimore City,Baltimore City,July 1,September 30,$ 137,$ 69,"October 1, 2021"
429,MD,Baltimore County,Baltimore,,,$ 101,$ 64,"October 1, 2021"
164,MD,Cambridge / St. Michaels,Dorchester / Talbot,October 1,May 31,$ 121,$ 64,"October 1, 2021"
164,MD,Cambridge / St. Michaels,Dorchester / Talbot,June 1,August 31,$ 161,$ 64,"October 1, 2021"
164,MD,Cambridge / St. Michaels,Dorchester / Talbot,September 1,September 30,$ 121,$ 64,"October 1, 2021"
473,MD,Centreville,Queen Anne,,,$ 119,$ 64,"October 1, 2021"
165,MD,Columbia,Howard,,,$ 106,$ 69,"October 1, 2021"
166,MD,Frederick,Frederick,,,$ 100,$ 64,"October 1, 2021"
170,MD,Ocean City,Worcester,October 1,June 30,$ 106,$ 69,"October 1, 2021"
170,MD,Ocean City,Worcester,July 1,August 31,$ 256,$ 69,"October 1, 2021"
170,MD,Ocean City,Worcester,September 1,September 30,$ 106,$ 69,"October 1, 2021"
171,ME,Bar Harbor / Rockport,Hancock / Knox,October 1,October 31,$ 166,$ 74,"October 1, 2021"
171,ME,Bar Harbor / Rockport,Hancock / Knox,November 1,June 30,$ 124,$ 74,"October 1, 2021"
171,ME,Bar Harbor / Rockport,Hancock / Knox,July 1,August 31,$ 209,$ 74,"October 1, 2021"
171,ME,Bar Harbor / Rockport,Hancock / Knox,September 1,September 30,$ 166,$ 74,"October 1, 2021"
172,ME,Kennebunk / Kittery / Sanford,York ,October 1,October 31,$ 131,$ 69,"October 1, 2021"
172,ME,Kennebunk / Kittery / Sanford,York ,November 1,June 30,$ 103,$ 69,"October 1, 2021"
172,ME,Kennebunk / Kittery / Sanford,York ,July 1,August 31,$ 200,$ 69,"October 1, 2021"
172,ME,Kennebunk / Kittery / Sanford,York ,September 1,September 30,$ 131,$ 69,"October 1, 2021"
173,ME,Portland,Cumberland / Sagadahoc,October 1,October 31,$ 149,$ 64,"October 1, 2021"
173,ME,Portland,Cumberland / Sagadahoc,November 1,June 30,$ 110,$ 64,"October 1, 2021"
173,ME,Portland,Cumberland / Sagadahoc,July 1,August 31,$ 176,$ 64,"October 1, 2021"
173,ME,Portland,Cumberland / Sagadahoc,September 1,September 30,$ 149,$ 64,"October 1, 2021"
175,MI,Ann Arbor,Washtenaw,October 1,April 30,$ 118,$ 69,"October 1, 2021"
175,MI,Ann Arbor,Washtenaw,May 1,August 31,$ 134,$ 69,"October 1, 2021"
175,MI,Ann Arbor,Washtenaw,September 1,September 30,$ 118,$ 69,"October 1, 2021"
178,MI,Detroit,Wayne,,,$ 133,$ 64,"October 1, 2021"
179,MI,East Lansing / Lansing,Ingham / Eaton,,,$ 106,$ 64,"October 1, 2021"
183,MI,Grand Rapids,Kent,,,$ 114,$ 64,"October 1, 2021"
184,MI,Holland,Ottawa,October 1,April 30,$ 116,$ 64,"October 1, 2021"
184,MI,Holland,Ottawa,May 1,June 30,$ 122,$ 64,"October 1, 2021"
184,MI,Holland,Ottawa,July 1,September 30,$ 116,$ 64,"October 1, 2021"
185,MI,Kalamazoo / Battle Creek ,Kalamazoo / Calhoun,,,$ 104,$ 64,"October 1, 2021"
187,MI,Mackinac Island,Mackinac,October 1,June 30,$ 96,$ 74,"October 1, 2021"
187,MI,Mackinac Island,Mackinac,July 1,August 31,$ 134,$ 74,"October 1, 2021"
187,MI,Mackinac Island,Mackinac,September 1,September 30,$ 96,$ 74,"October 1, 2021"
188,MI,Midland,Midland,,,$ 119,$ 59,"October 1, 2021"
190,MI,Muskegon,Muskegon,October 1,May 31,$ 96,$ 64,"October 1, 2021"
190,MI,Muskegon,Muskegon,June 1,August 31,$ 126,$ 64,"October 1, 2021"
190,MI,Muskegon,Muskegon,September 1,September 30,$ 96,$ 64,"October 1, 2021"
192,MI,Petoskey,Emmet,October 1,June 30,$ 110,$ 64,"October 1, 2021"
192,MI,Petoskey,Emmet,July 1,August 31,$ 203,$ 64,"October 1, 2021"
192,MI,Petoskey,Emmet,September 1,September 30,$ 110,$ 64,"October 1, 2021"
193,MI,Pontiac / Auburn Hills ,Oakland,,,$ 117,$ 64,"October 1, 2021"
195,MI,South Haven,Van Buren,October 1,May 31,$ 96,$ 64,"October 1, 2021"
195,MI,South Haven,Van Buren,June 1,August 31,$ 115,$ 64,"October 1, 2021"
195,MI,South Haven,Van Buren,September 1,September 30,$ 96,$ 64,"October 1, 2021"
196,MI,Traverse City,Grand Traverse,October 1,June 30,$ 110,$ 64,"October 1, 2021"
196,MI,Traverse City,Grand Traverse,July 1,August 31,$ 195,$ 64,"October 1, 2021"
196,MI,Traverse City,Grand Traverse,September 1,September 30,$ 110,$ 64,"October 1, 2021"
199,MN,Duluth,St. Louis,October 1,October 31,$ 165,$ 79,"October 1, 2021"
199,MN,Duluth,St. Louis,November 1,May 31,$ 121,$ 79,"October 1, 2021"
199,MN,Duluth,St. Louis,June 1,September 30,$ 165,$ 79,"October 1, 2021"
200,MN,Eagan / Burnsville / Mendota Heights,Dakota,,,$ 100,$ 69,"October 1, 2021"
201,MN,Minneapolis / St. Paul,Hennepin / Ramsey,,,$ 148,$ 79,"October 1, 2021"
202,MN,Rochester,Olmsted,,,$ 133,$ 64,"October 1, 2021"
204,MO,Kansas City,Jackson / Clay / Cass / Platte,,,$ 123,$ 64,"October 1, 2021"
207,MO,St. Louis,St. Louis / St. Louis City / St. Charles,,,$ 141,$ 64,"October 1, 2021"
477,MS,Oxford,Lafayette,,,$ 99,$ 64,"October 1, 2021"
447,MS,Southaven,Desoto,,,$ 109,$ 59,"October 1, 2021"
211,MS,Starkville ,Oktibbeha,,,$ 103,$ 64,"October 1, 2021"
215,MT,Big Sky / West Yellowstone/Gardiner,Gallatin/Park,October 1,May 31,$ 124,$ 79,"October 1, 2021"
215,MT,Big Sky / West Yellowstone/Gardiner,Gallatin/Park,June 1,September 30,$ 241,$ 79,"October 1, 2021"
426,MT,Helena,Lewis and Clark,,,$ 103,$ 64,"October 1, 2021"
496,MT,Kalispell/Whitefish,Flathead,October 1,June 30,$ 96,$ 64,"October 1, 2021"
496,MT,Kalispell/Whitefish,Flathead,July 1,August 31,$ 177,$ 64,"October 1, 2021"
496,MT,Kalispell/Whitefish,Flathead,September 1,September 30,$ 96,$ 64,"October 1, 2021"
213,MT,Missoula,Missoula,October 1,May 31,$ 96,$ 69,"October 1, 2021"
213,MT,Missoula,Missoula,June 1,September 30,$ 131,$ 69,"October 1, 2021"
216,NC,Asheville ,Buncombe,October 1,December 31,$ 120,$ 64,"October 1, 2021"
216,NC,Asheville ,Buncombe,January 1,March 31,$ 97,$ 64,"October 1, 2021"
216,NC,Asheville ,Buncombe,April 1,September 30,$ 120,$ 64,"October 1, 2021"
217,NC,Atlantic Beach / Morehead City,Carteret,October 1,February 28,$ 100,$ 64,"October 1, 2021"
217,NC,Atlantic Beach / Morehead City,Carteret,March 1,August 31,$ 132,$ 64,"October 1, 2021"
217,NC,Atlantic Beach / Morehead City,Carteret,September 1,September 30,$ 100,$ 64,"October 1, 2021"
218,NC,Chapel Hill,Orange,,,$ 111,$ 74,"October 1, 2021"
219,NC,Charlotte,Mecklenburg,,,$ 129,$ 69,"October 1, 2021"
221,NC,Durham,Durham,,,$ 115,$ 64,"October 1, 2021"
464,NC,Fayetteville,Cumberland,,,$ 109,$ 64,"October 1, 2021"
222,NC,Greensboro,Guilford,October 1,April 30,$ 112,$ 64,"October 1, 2021"
222,NC,Greensboro,Guilford,May 1,September 30,$ 103,$ 64,"October 1, 2021"
224,NC,Kill Devil Hills,Dare,October 1,March 31,$ 96,$ 74,"October 1, 2021"
224,NC,Kill Devil Hills,Dare,April 1,September 30,$ 151,$ 74,"October 1, 2021"
227,NC,Raleigh,Wake,,,$ 123,$ 64,"October 1, 2021"
229,NC,Wilmington,New Hanover,,,$ 119,$ 59,"October 1, 2021"
231,NE,Omaha,Douglas,,,$ 110,$ 64,"October 1, 2021"
232,NH,Concord,Merrimack,,,$ 111,$ 64,"October 1, 2021"
233,NH,Conway,Caroll,October 1,February 28,$ 132,$ 69,"October 1, 2021"
233,NH,Conway,Caroll,March 1,June 30,$ 116,$ 69,"October 1, 2021"
233,NH,Conway,Caroll,July 1,August 31,$ 155,$ 69,"October 1, 2021"
233,NH,Conway,Caroll,September 1,September 30,$ 132,$ 69,"October 1, 2021"
234,NH,Durham,Strafford,October 1,June 30,$ 110,$ 59,"October 1, 2021"
234,NH,Durham,Strafford,July 1,August 31,$ 137,$ 59,"October 1, 2021"
234,NH,Durham,Strafford,September 1,September 30,$ 110,$ 59,"October 1, 2021"
235,NH,Laconia,Belknap,October 1,October 31,$ 149,$ 64,"October 1, 2021"
235,NH,Laconia,Belknap,November 1,May 31,$ 122,$ 64,"October 1, 2021"
235,NH,Laconia,Belknap,June 1,September 30,$ 149,$ 64,"October 1, 2021"
236,NH,Lebanon / Lincoln / West Lebanon,Grafton,,,$ 141,$ 59,"October 1, 2021"
237,NH,Manchester,Hillsborough,October 1,February 28,$ 124,$ 64,"October 1, 2021"
237,NH,Manchester,Hillsborough,March 1,April 30,$ 111,$ 64,"October 1, 2021"
237,NH,Manchester,Hillsborough,May 1,September 30,$ 124,$ 64,"October 1, 2021"
238,NH,Portsmouth,Rockingham,October 1,October 31,$ 145,$ 64,"October 1, 2021"
238,NH,Portsmouth,Rockingham,November 1,June 30,$ 115,$ 64,"October 1, 2021"
238,NH,Portsmouth,Rockingham,July 1,August 31,$ 163,$ 64,"October 1, 2021"
238,NH,Portsmouth,Rockingham,September 1,September 30,$ 145,$ 64,"October 1, 2021"
241,NJ,Cherry Hill / Moorestown,Camden / Burlington,,,$ 99,$ 69,"October 1, 2021"
242,NJ,Eatontown / Freehold,Monmouth,,,$ 120,$ 69,"October 1, 2021"
243,NJ,Edison / Piscataway,Middlesex ,,,$ 116,$ 69,"October 1, 2021"
244,NJ,Flemington,Hunterdon,,,$ 126,$ 69,"October 1, 2021"
246,NJ,Newark,Essex / Bergen / Hudson / Passaic,,,$ 147,$ 69,"October 1, 2021"
247,NJ,Parsippany,Morris,,,$ 161,$ 69,"October 1, 2021"
249,NJ,Princeton / Trenton,Mercer,,,$ 137,$ 69,"October 1, 2021"
248,NJ,Somerset,Somerset,,,$ 153,$ 64,"October 1, 2021"
250,NJ,Springfield / Cranford / New Providence,Union,,,$ 126,$ 69,"October 1, 2021"
251,NJ,Toms River,Ocean,October 1,June 30,$ 120,$ 69,"October 1, 2021"
251,NJ,Toms River,Ocean,July 1,August 31,$ 165,$ 69,"October 1, 2021"
251,NJ,Toms River,Ocean,September 1,September 30,$ 120,$ 69,"October 1, 2021"
252,NM,Albuquerque,Bernalillo,,,$ 111,$ 69,"October 1, 2021"
479,NM,Carlsbad,Eddy,,,$ 212,$ 64,"October 1, 2021"
254,NM,Santa Fe,Santa Fe,October 1,December 31,$ 133,$ 69,"October 1, 2021"
254,NM,Santa Fe,Santa Fe,January 1,February 28,$ 104,$ 69,"October 1, 2021"
254,NM,Santa Fe,Santa Fe,March 1,September 30,$ 133,$ 69,"October 1, 2021"
423,NM,Taos,Taos,,,$ 103,$ 64,"October 1, 2021"
255,NV,Incline Village / Reno / Sparks,Washoe,October 1,June 30,$ 102,$ 69,"October 1, 2021"
255,NV,Incline Village / Reno / Sparks,Washoe,July 1,August 31,$ 126,$ 69,"October 1, 2021"
255,NV,Incline Village / Reno / Sparks,Washoe,September 1,September 30,$ 102,$ 69,"October 1, 2021"
256,NV,Las Vegas,Clark,,,$ 120,$ 69,"October 1, 2021"
258,NY,Albany,Albany,,,$ 114,$ 69,"October 1, 2021"
269,NY,Binghamton,Broome,,,$ 101,$ 64,"October 1, 2021"
260,NY,Buffalo,Erie,,,$ 106,$ 69,"October 1, 2021"
261,NY,Floral Park / Garden City / Great Neck,Nassau,,,$ 150,$ 74,"October 1, 2021"
262,NY,Glens Falls,Warren,October 1,June 30,$ 102,$ 69,"October 1, 2021"
262,NY,Glens Falls,Warren,July 1,August 31,$ 168,$ 69,"October 1, 2021"
262,NY,Glens Falls,Warren,September 1,September 30,$ 102,$ 69,"October 1, 2021"
277,NY,Ithaca,Tompkins,October 1,November 30,$ 134,$ 74,"October 1, 2021"
277,NY,Ithaca,Tompkins,December 1,January 31,$ 104,$ 74,"October 1, 2021"
277,NY,Ithaca,Tompkins,February 1,September 30,$ 134,$ 74,"October 1, 2021"
264,NY,Kingston,Ulster,,,$ 113,$ 69,"October 1, 2021"
265,NY,Lake Placid,Essex,October 1,February 28,$ 125,$ 79,"October 1, 2021"
265,NY,Lake Placid,Essex,March 1,June 30,$ 112,$ 79,"October 1, 2021"
265,NY,Lake Placid,Essex,July 1,August 31,$ 182,$ 79,"October 1, 2021"
265,NY,Lake Placid,Essex,September 1,September 30,$ 125,$ 79,"October 1, 2021"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,October 1,December 31,$ 286,$ 79,"October 1, 2021"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,January 1,February 28,$ 159,$ 79,"October 1, 2021"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,March 1,June 30,$ 258,$ 79,"October 1, 2021"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,July 1,August 31,$ 220,$ 79,"October 1, 2021"
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,September 1,September 30,$ 286,$ 79,"October 1, 2021"
267,NY,Niagara Falls,Niagara,October 1,May 31,$ 96,$ 69,"October 1, 2021"
267,NY,Niagara Falls,Niagara,June 1,August 31,$ 115,$ 69,"October 1, 2021"
267,NY,Niagara Falls,Niagara,September 1,September 30,$ 96,$ 69,"October 1, 2021"
268,NY,Nyack / Palisades,Rockland,,,$ 117,$ 69,"October 1, 2021"
270,NY,Poughkeepsie,Dutchess,,,$ 106,$ 69,"October 1, 2021"
271,NY,Riverhead / Ronkonkoma / Melville,Suffolk,,,$ 145,$ 69,"October 1, 2021"
272,NY,Rochester,Monroe,,,$ 114,$ 69,"October 1, 2021"
273,NY,Saratoga Springs / Schenectady,Saratoga / Schenectady,October 1,June 30,$ 116,$ 64,"October 1, 2021"
273,NY,Saratoga Springs / Schenectady,Saratoga / Schenectady,July 1,August 31,$ 180,$ 64,"October 1, 2021"
273,NY,Saratoga Springs / Schenectady,Saratoga / Schenectady,September 1,September 30,$ 116,$ 64,"October 1, 2021"
274,NY,Syracuse / Oswego,Onondaga / Oswego,,,$ 101,$ 64,"October 1, 2021"
275,NY,Tarrytown / White Plains / New Rochelle,Westchester,,,$ 142,$ 74,"October 1, 2021"
276,NY,Troy ,Rensselaer,,,$ 108,$ 64,"October 1, 2021"
278,NY,West Point,Orange,,,$ 110,$ 64,"October 1, 2021"
279,OH,Akron,Summit,,,$ 99,$ 64,"October 1, 2021"
281,OH,Canton,Stark,October 1,June 30,$ 96,$ 64,"October 1, 2021"
281,OH,Canton,Stark,July 1,August 31,$ 108,$ 64,"October 1, 2021"
281,OH,Canton,Stark,September 1,September 30,$ 96,$ 64,"October 1, 2021"
282,OH,Cincinnati,Hamilton / Clermont,,,$ 151,$ 74,"October 1, 2021"
283,OH,Cleveland,Cuyahoga,,,$ 137,$ 69,"October 1, 2021"
284,OH,Columbus,Franklin,,,$ 122,$ 64,"October 1, 2021"
285,OH,Dayton / Fairborn,Greene / Montgomery,,,$ 109,$ 64,"October 1, 2021"
287,OH,Hamilton,Butler / Warren,,,$ 117,$ 59,"October 1, 2021"
289,OH,Mentor,Lake,,,$ 105,$ 59,"October 1, 2021"
280,OH,Sandusky,Erie,October 1,February 28,$ 101,$ 64,"October 1, 2021"
280,OH,Sandusky,Erie,March 1,August 31,$ 119,$ 64,"October 1, 2021"
280,OH,Sandusky,Erie,September 1,September 30,$ 101,$ 64,"October 1, 2021"
291,OH,Wooster,Wayne,,,$ 101,$ 59,"October 1, 2021"
295,OK,Oklahoma City,Oklahoma,,,$ 104,$ 64,"October 1, 2021"
298,OR,Beaverton,Washington,,,$ 136,$ 64,"October 1, 2021"
299,OR,Bend,Deschutes,October 1,May 31,$ 115,$ 64,"October 1, 2021"
299,OR,Bend,Deschutes,June 1,August 31,$ 161,$ 64,"October 1, 2021"
299,OR,Bend,Deschutes,September 1,September 30,$ 115,$ 64,"October 1, 2021"
300,OR,Clackamas,Clackamas,October 1,May 31,$ 115,$ 64,"October 1, 2021"
300,OR,Clackamas,Clackamas,June 1,August 31,$ 138,$ 64,"October 1, 2021"
300,OR,Clackamas,Clackamas,September 1,September 30,$ 115,$ 64,"October 1, 2021"
302,OR,Eugene / Florence,Lane,,,$ 108,$ 64,"October 1, 2021"
304,OR,Lincoln City,Lincoln,October 1,June 30,$ 114,$ 69,"October 1, 2021"
304,OR,Lincoln City,Lincoln,July 1,August 31,$ 162,$ 69,"October 1, 2021"
304,OR,Lincoln City,Lincoln,September 1,September 30,$ 114,$ 69,"October 1, 2021"
305,OR,Portland,Multnomah,October 1,October 31,$ 182,$ 74,"October 1, 2021"
305,OR,Portland,Multnomah,November 1,May 31,$ 152,$ 74,"October 1, 2021"
305,OR,Portland,Multnomah,June 1,September 30,$ 182,$ 74,"October 1, 2021"
306,OR,Seaside,Clatsop,October 1,June 30,$ 110,$ 69,"October 1, 2021"
306,OR,Seaside,Clatsop,July 1,August 31,$ 182,$ 69,"October 1, 2021"
306,OR,Seaside,Clatsop,September 1,September 30,$ 110,$ 69,"October 1, 2021"
307,PA,Allentown / Easton / Bethlehem,Lehigh / Northampton,,,$ 109,$ 64,"October 1, 2021"
313,PA,Bucks,Bucks,October 1,May 31,$ 102,$ 64,"October 1, 2021"
313,PA,Bucks,Bucks,June 1,July 31,$ 116,$ 64,"October 1, 2021"
313,PA,Bucks,Bucks,August 1,September 30,$ 102,$ 64,"October 1, 2021"
309,PA,Chester / Radnor / Essington,Delaware,,,$ 119,$ 64,"October 1, 2021"
310,PA,Erie,Erie,,,$ 98,$ 59,"October 1, 2021"
311,PA,Gettysburg,Adams,October 1,October 31,$ 103,$ 64,"October 1, 2021"
311,PA,Gettysburg,Adams,November 1,March 31,$ 96,$ 64,"October 1, 2021"
311,PA,Gettysburg,Adams,April 1,September 30,$ 103,$ 64,"October 1, 2021"
312,PA,Harrisburg,Dauphin County excluding Hershey,,,$ 117,$ 64,"October 1, 2021"
489,PA,Hershey,Hershey,October 1,October 31,$ 128,$ 74,"October 1, 2021"
489,PA,Hershey,Hershey,November 1,May 31,$ 113,$ 74,"October 1, 2021"
489,PA,Hershey,Hershey,June 1,August 31,$ 175,$ 74,"October 1, 2021"
489,PA,Hershey,Hershey,September 1,September 30,$ 128,$ 74,"October 1, 2021"
314,PA,Lancaster,Lancaster,,,$ 107,$ 59,"October 1, 2021"
315,PA,Malvern / Frazer / Berwyn,Chester,,,$ 129,$ 64,"October 1, 2021"
435,PA,Montgomery,Montgomery,,,$ 126,$ 69,"October 1, 2021"
317,PA,Philadelphia,Philadelphia,October 1,November 30,$ 198,$ 79,"October 1, 2021"
317,PA,Philadelphia,Philadelphia,December 1,February 28,$ 149,$ 79,"October 1, 2021"
317,PA,Philadelphia,Philadelphia,March 1,June 30,$ 210,$ 79,"October 1, 2021"
317,PA,Philadelphia,Philadelphia,July 1,August 31,$ 166,$ 79,"October 1, 2021"
317,PA,Philadelphia,Philadelphia,September 1,September 30,$ 198,$ 79,"October 1, 2021"
318,PA,Pittsburgh,Allegheny,,,$ 124,$ 64,"October 1, 2021"
319,PA,Reading,Berks,,,$ 111,$ 59,"October 1, 2021"
321,PA,State College ,Centre,,,$ 100,$ 69,"October 1, 2021"
322,RI,East Greenwich / Warwick,Kent,,,$ 106,$ 69,"October 1, 2021"
323,RI,Jamestown / Middletown / Newport,Newport ,October 1,October 31,$ 179,$ 64,"October 1, 2021"
323,RI,Jamestown / Middletown / Newport,Newport ,November 1,May 31,$ 117,$ 64,"October 1, 2021"
323,RI,Jamestown / Middletown / Newport,Newport ,June 1,August 31,$ 220,$ 64,"October 1, 2021"
323,RI,Jamestown / Middletown / Newport,Newport ,September 1,September 30,$ 179,$ 64,"October 1, 2021"
325,RI,Providence / Bristol,Providence / Bristol,,,$ 155,$ 64,"October 1, 2021"
326,SC,Charleston,Charleston / Berkeley / Dorchester,October 1,November 30,$ 189,$ 79,"October 1, 2021"
326,SC,Charleston,Charleston / Berkeley / Dorchester,December 1,February 28,$ 162,$ 79,"October 1, 2021"
326,SC,Charleston,Charleston / Berkeley / Dorchester,March 1,May 31,$ 228,$ 79,"October 1, 2021"
326,SC,Charleston,Charleston / Berkeley / Dorchester,June 1,September 30,$ 189,$ 79,"October 1, 2021"
327,SC,Columbia,Richland / Lexington,,,$ 112,$ 64,"October 1, 2021"
329,SC,Hilton Head,Beaufort,October 1,March 31,$ 115,$ 69,"October 1, 2021"
329,SC,Hilton Head,Beaufort,April 1,May 31,$ 161,$ 69,"October 1, 2021"
329,SC,Hilton Head,Beaufort,June 1,August 31,$ 182,$ 69,"October 1, 2021"
329,SC,Hilton Head,Beaufort,September 1,September 30,$ 115,$ 69,"October 1, 2021"
330,SC,Myrtle Beach,Horry,October 1,March 31,$ 96,$ 69,"October 1, 2021"
330,SC,Myrtle Beach,Horry,April 1,May 31,$ 115,$ 69,"October 1, 2021"
330,SC,Myrtle Beach,Horry,June 1,August 31,$ 167,$ 69,"October 1, 2021"
330,SC,Myrtle Beach,Horry,September 1,September 30,$ 96,$ 69,"October 1, 2021"
334,SD,Deadwood / Spearfish ,Lawrence,October 1,May 31,$ 96,$ 74,"October 1, 2021"
334,SD,Deadwood / Spearfish ,Lawrence,June 1,September 30,$ 128,$ 74,"October 1, 2021"
332,SD,Hot Springs,Fall River / Custer,October 1,May 31,$ 96,$ 64,"October 1, 2021"
332,SD,Hot Springs,Fall River / Custer,June 1,September 30,$ 123,$ 64,"October 1, 2021"
333,SD,Rapid City,Pennington,October 1,May 31,$ 96,$ 64,"October 1, 2021"
333,SD,Rapid City,Pennington,June 1,August 31,$ 133,$ 64,"October 1, 2021"
333,SD,Rapid City,Pennington,September 1,September 30,$ 96,$ 64,"October 1, 2021"
335,TN,Brentwood / Franklin,Williamson,,,$ 125,$ 69,"October 1, 2021"
336,TN,Chattanooga ,Hamilton,,,$ 109,$ 64,"October 1, 2021"
338,TN,Knoxville,Knox,,,$ 102,$ 64,"October 1, 2021"
339,TN,Memphis,Shelby,,,$ 123,$ 69,"October 1, 2021"
340,TN,Nashville,Davidson,October 1,November 30,$ 234,$ 79,"October 1, 2021"
340,TN,Nashville,Davidson,December 1,January 31,$ 187,$ 79,"October 1, 2021"
340,TN,Nashville,Davidson,February 1,June 30,$ 230,$ 79,"October 1, 2021"
340,TN,Nashville,Davidson,July 1,August 31,$ 207,$ 79,"October 1, 2021"
340,TN,Nashville,Davidson,September 1,September 30,$ 234,$ 79,"October 1, 2021"
342,TX,Arlington / Fort Worth / Grapevine,Tarrant County / City of Grapevine,,,$ 167,$ 64,"October 1, 2021"
343,TX,Austin,Travis,October 1,October 31,$ 158,$ 64,"October 1, 2021"
343,TX,Austin,Travis,November 1,January 31,$ 140,$ 64,"October 1, 2021"
343,TX,Austin,Travis,February 1,June 30,$ 161,$ 64,"October 1, 2021"
343,TX,Austin,Travis,July 1,August 31,$ 131,$ 64,"October 1, 2021"
343,TX,Austin,Travis,September 1,September 30,$ 158,$ 64,"October 1, 2021"
486,TX,Big Spring,Howard,,,$ 136,$ 64,"October 1, 2021"
345,TX,Corpus Christi,Nueces,,,$ 103,$ 64,"October 1, 2021"
346,TX,Dallas,Dallas ,October 1,November 30,$ 161,$ 69,"October 1, 2021"
346,TX,Dallas,Dallas ,December 1,August 31,$ 154,$ 69,"October 1, 2021"
346,TX,Dallas,Dallas ,September 1,September 30,$ 161,$ 69,"October 1, 2021"
347,TX,El Paso,El Paso,,,$ 98,$ 64,"October 1, 2021"
348,TX,Galveston,Galveston,October 1,May 31,$ 99,$ 64,"October 1, 2021"
348,TX,Galveston,Galveston,June 1,July 31,$ 132,$ 64,"October 1, 2021"
348,TX,Galveston,Galveston,August 1,September 30,$ 99,$ 64,"October 1, 2021"
350,TX,Houston,Montgomery / Fort Bend / Harris,,,$ 122,$ 69,"October 1, 2021"
471,TX,Midland / Odessa,Midland / Andrews / Ector / Martin,,,$ 183,$ 64,"October 1, 2021"
492,TX,Pecos,Reeves,,,$ 134,$ 59,"October 1, 2021"
354,TX,Plano,Collin,,,$ 122,$ 64,"October 1, 2021"
355,TX,Round Rock ,Williamson,,,$ 102,$ 64,"October 1, 2021"
356,TX,San Antonio,Bexar,,,$ 124,$ 64,"October 1, 2021"
357,TX,South Padre Island,Cameron,October 1,February 28,$ 96,$ 59,"October 1, 2021"
357,TX,South Padre Island,Cameron,March 1,July 31,$ 105,$ 59,"October 1, 2021"
357,TX,South Padre Island,Cameron,August 1,September 30,$ 96,$ 59,"October 1, 2021"
358,TX,Waco,McLennan,October 1,February 28,$ 107,$ 64,"October 1, 2021"
358,TX,Waco,McLennan,March 1,April 30,$ 123,$ 64,"October 1, 2021"
358,TX,Waco,McLennan,May 1,September 30,$ 107,$ 64,"October 1, 2021"
